General : Start date,"10/29/2024 10:07 AM"
General : End date,"10/29/2024 10:08 AM"
Specimen notes : Specimen note 1,"Day 2, blue, 215, batch 11, seq 25"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.81200"
"0.10000","0.00212","1.43490"
"0.20000","0.01270","16.40179"
"0.30000","0.02459","39.30970"
"0.40000","0.03326","55.06246"
"0.50000","0.04163","68.94339"
"0.60000","0.04989","82.11287"
"0.70000","0.05806","95.45238"
"0.80000","0.06662","108.09377"
"0.90000","0.07539","122.77545"
"1.00000","0.08386","135.47638"
"1.10000","0.09202","149.28052"
"1.20000","0.10039","162.62160"
"1.30000","0.10845","174.78816"
"1.40000","0.11682","187.83464"
"1.50000","0.12529","199.91502"
"1.60000","0.13385","213.10959"
"1.70000","0.14202","226.56973"
"1.80000","0.15008","237.47876"
"1.90000","0.15845","250.44922"
"2.00000","0.16681","263.19797"
"2.10000","0.17488","275.95764"
"2.20000","0.18324","288.40863"
"2.30000","0.19191","300.98813"
"2.40000","0.20058","314.00406"
"2.50000","0.20874","325.98883"
"2.60000","0.21671","337.71509"
"2.70000","0.22487","349.12006"
"2.80000","0.23324","362.20963"
"2.90000","0.24170","373.34509"
"3.00000","0.25027","385.98959"
"3.10000","0.25894","398.07312"
"3.20000","0.26720","409.27673"
"3.30000","0.27497","421.24820"
"3.40000","0.28313","431.44971"
"3.50000","0.29180","444.24933"
"3.60000","0.30057","455.77655"
"3.70000","0.30893","467.12122"
"3.80000","0.31720","478.67746"
"3.90000","0.32516","489.30435"
"4.00000","0.33322","498.57349"
"4.10000","0.34159","509.79593"
"4.20000","0.35016","521.22986"
"4.30000","0.35872","532.61682"
"4.40000","0.36709","543.18109"
"4.50000","0.37536","553.62549"
"4.60000","0.38382","563.99701"
"4.70000","0.39178","574.50879"
"4.80000","0.39995","584.87872"
"4.90000","0.40852","595.59497"
"5.00000","0.41688","607.18097"
"5.10000","0.42535","617.98578"
"5.20000","0.43372","627.76807"
"5.30000","0.44188","638.55096"
"5.40000","0.44984","647.72760"
"5.50000","0.45811","657.81940"
"5.60000","0.46688","668.50354"
"5.70000","0.47554","678.84998"
"5.80000","0.48401","688.95898"
"5.90000","0.49228","698.64258"
"6.00000","0.50024","706.76617"
"6.10000","0.50830","715.96240"
"6.20000","0.51677","725.27307"
"6.30000","0.52534","733.73120"
"6.40000","0.53380","743.25726"
"6.50000","0.54197","750.94757"
"6.60000","0.55023","760.35614"
"6.70000","0.55850","768.70776"
"6.80000","0.56666","777.24500"
"6.90000","0.57513","786.77496"
"7.00000","0.58360","795.89600"
"7.10000","0.59206","804.64569"
"7.20000","0.60013","812.79657"
"7.30000","0.60859","821.47968"
"7.40000","0.61686","830.45410"
"7.50000","0.62502","839.27747"
"7.60000","0.63339","847.87274"
"7.70000","0.64195","856.40680"
"7.80000","0.65042","865.40015"
"7.90000","0.65879","872.35077"
"8.00000","0.66685","881.63794"
"8.10000","0.67491","888.21094"
"8.20000","0.68338","896.73718"
"8.30000","0.69175","904.16272"
"8.40000","0.70021","914.12512"
"8.50000","0.70858","921.35632"
"8.60000","0.71695","929.34985"
"8.70000","0.72511","938.26788"
"8.80000","0.73327","945.46143"
"8.90000","0.74174","955.02679"
"9.00000","0.75011","962.49451"
"9.10000","0.75847","971.30688"
"9.20000","0.76704","980.17554"
"9.30000","0.77541","988.03973"
"9.40000","0.78357","995.45428"
"9.50000","0.79173","1002.90405"
"9.60000","0.80000","1011.48279"
"9.70000","0.80867","1019.68555"
"9.80000","0.81693","1027.57959"
"9.90000","0.82520","1035.35376"
"10.00000","0.83366","1043.33704"
"10.10000","0.84213","1051.62048"
"10.20000","0.84999","1058.77246"
"10.30000","0.85836","1066.54504"
"10.40000","0.86713","1075.78833"
"10.50000","0.87549","1084.11401"
"10.60000","0.88366","1091.24011"
"10.70000","0.89192","1098.85522"
"10.80000","0.90029","1106.59570"
"10.90000","0.90835","1114.64331"
"11.00000","0.91672","1121.67847"
"11.10000","0.92529","1130.35681"
"11.20000","0.93355","1138.03613"
"11.30000","0.94182","1147.08752"
"11.40000","0.95018","1153.20593"
"11.50000","0.95825","1161.63599"
"11.60000","0.96641","1169.88574"
"11.70000","0.97488","1178.07739"
"11.80000","0.98354","1185.35168"
"11.90000","0.99211","1193.63428"
"12.00000","1.00038","1201.39978"
"12.10000","1.00864","1209.00940"
"12.20000","1.01660","1217.41736"
"12.30000","1.02487","1225.18604"
"12.40000","1.03354","1233.46631"
"12.50000","1.04211","1241.62048"
"12.60000","1.05037","1248.90735"
"12.70000","1.05864","1255.89795"
"12.80000","1.06670","1264.38733"
"12.90000","1.07506","1272.58386"
"13.00000","1.08343","1280.07190"
"13.10000","1.09210","1288.05298"
"13.20000","1.10057","1296.06372"
"13.30000","1.10883","1303.31763"
"13.40000","1.11710","1311.18188"
"13.50000","1.12526","1319.34058"
"13.60000","1.13353","1326.10962"
"13.70000","1.14189","1334.83875"
"13.80000","1.14995","1342.79785"
"13.90000","1.15802","1348.80273"
"14.00000","1.16648","1356.16479"
"14.10000","1.17505","1363.96704"
"14.20000","1.18301","1372.15417"
"14.30000","1.19128","1379.67126"
"14.40000","1.19995","1387.55505"
"14.50000","1.20862","1396.50134"
"14.60000","1.21688","1404.23633"
"14.70000","1.22535","1411.15808"
"14.80000","1.23371","1418.71985"
"14.90000","1.24168","1426.05127"
"15.00000","1.24974","1432.82642"
"15.10000","1.25841","1440.96411"
"15.20000","1.26718","1449.03284"
"15.30000","1.27534","1456.48022"
"15.40000","1.28341","1463.07434"
"15.50000","1.29187","1471.23474"
"15.60000","1.30034","1478.91089"
"15.70000","1.30860","1486.84497"
"15.80000","1.31707","1494.43958"
"15.90000","1.32554","1502.05554"
"16.00000","1.33380","1509.17383"
"16.10000","1.34207","1516.32739"
"16.20000","1.35023","1523.55933"
"16.30000","1.35840","1530.71057"
"16.40000","1.36656","1538.65002"
"16.50000","1.37503","1546.32544"
"16.60000","1.38370","1554.37146"
"16.70000","1.39216","1561.86426"
"16.80000","1.40053","1567.96948"
"16.90000","1.40849","1575.58606"
"17.00000","1.41645","1582.99512"
"17.10000","1.42502","1590.47302"
"17.20000","1.43359","1597.88525"
"17.30000","1.44205","1605.08264"
"17.40000","1.45032","1613.19995"
"17.50000","1.45838","1620.92871"
"17.60000","1.46655","1628.85876"
"17.70000","1.47491","1635.93872"
"17.80000","1.48348","1644.13904"
"17.90000","1.49195","1651.30981"
"18.00000","1.50041","1658.77454"
"18.10000","1.50878","1665.74695"
"18.20000","1.51705","1673.52283"
"18.30000","1.52491","1680.03943"
"18.40000","1.53337","1688.56104"
"18.50000","1.54184","1696.00452"
"18.60000","1.55011","1702.49365"
"18.70000","1.55867","1711.08020"
"18.80000","1.56724","1717.75818"
"18.90000","1.57540","1725.48364"
"19.00000","1.58327","1732.77124"
"19.10000","1.59143","1740.23755"
"19.20000","1.60020","1749.04285"
"19.30000","1.60887","1756.04517"
"19.40000","1.61713","1763.39929"
"19.50000","1.62530","1770.59607"
"19.60000","1.63346","1777.81689"
"19.70000","1.64153","1785.63184"
"19.80000","1.64989","1793.09412"
"19.90000","1.65866","1801.27490"
"20.00000","1.66713","1809.00671"
"20.10000","1.67509","1815.81250"
"20.20000","1.68325","1824.32947"
"20.30000","1.69162","1831.14990"
"20.40000","1.69999","1838.78369"
"20.50000","1.70845","1846.59155"
"20.60000","1.71712","1855.24878"
"20.70000","1.72539","1861.69727"
"20.80000","1.73365","1869.10461"
"20.90000","1.74212","1877.31287"
"21.00000","1.75008","1884.63086"
"21.10000","1.75824","1891.42651"
"21.20000","1.76671","1900.16443"
"21.30000","1.77558","1908.88269"
"21.40000","1.78395","1916.56201"
"21.50000","1.79231","1923.69275"
"21.60000","1.80048","1931.84692"
"21.70000","1.80834","1938.61670"
"21.80000","1.81660","1945.67700"
"21.90000","1.82507","1953.05383"
"22.00000","1.83394","1961.43445"
"22.10000","1.84231","1969.79846"
"22.20000","1.85027","1977.05408"
"22.30000","1.85833","1984.59460"
"22.40000","1.86670","1991.47388"
"22.50000","1.87496","1999.31860"
"22.60000","1.88343","2006.80127"
"22.70000","1.89190","2015.64490"
"22.80000","1.90016","2022.40442"
"22.90000","1.90863","2030.61182"
"23.00000","1.91689","2038.56299"
"23.10000","1.92496","2046.02612"
"23.20000","1.93332","2053.31372"
"23.30000","1.94199","2061.09570"
"23.40000","1.95016","2069.86865"
"23.50000","1.95892","2076.96899"
"23.60000","1.96719","2085.13501"
"23.70000","1.97525","2091.32715"
"23.80000","1.98322","2098.29199"
"23.90000","1.99148","2105.92407"
"24.00000","2.00025","2113.71558"
"24.10000","2.00872","2121.57031"
"24.20000","2.01708","2129.23242"
"24.30000","2.02535","2135.97241"
"24.40000","2.03341","2144.04346"
"24.50000","2.04157","2150.91431"
"24.60000","2.05004","2159.66919"
"24.70000","2.05881","2167.37842"
"24.80000","2.06718","2175.60693"
"24.90000","2.07524","2183.11157"
"25.00000","2.08340","2191.12549"
"25.10000","2.09177","2198.12158"
"25.20000","2.09993","2205.91846"
"25.30000","2.10840","2212.92236"
"25.40000","2.11687","2220.41895"
"25.50000","2.12533","2228.44238"
"25.60000","2.13370","2235.35400"
"25.70000","2.14176","2242.38989"
"25.80000","2.14993","2250.64282"
"25.90000","2.15819","2258.03613"
"26.00000","2.16646","2265.72485"
"26.10000","2.17523","2273.52173"
"26.20000","2.18379","2281.72119"
"26.30000","2.19226","2289.89355"
"26.40000","2.20033","2296.87793"
"26.50000","2.20819","2304.37451"
"26.60000","2.21655","2311.19116"
"26.70000","2.22522","2319.38843"
"26.80000","2.23409","2326.81567"
"26.90000","2.24226","2334.99707"
"27.00000","2.25032","2341.24878"
