General : Start date,"11/5/2024 8:38 AM"
General : End date,"11/5/2024 8:39 AM"
Specimen notes : Specimen note 1,"Day 3, green, 215, batch 20, seq 52"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.01463"
"0.10000","0.00111","0.71040"
"0.20000","0.00887","9.03771"
"0.30000","0.02228","34.04390"
"0.40000","0.03195","54.05434"
"0.50000","0.04062","70.09151"
"0.60000","0.04959","84.19261"
"0.70000","0.05806","98.14561"
"0.80000","0.06622","112.35091"
"0.90000","0.07479","125.40443"
"1.00000","0.08356","139.47498"
"1.10000","0.09213","154.95508"
"1.20000","0.10019","167.60899"
"1.30000","0.10845","182.41605"
"1.40000","0.11682","195.99217"
"1.50000","0.12508","208.93130"
"1.60000","0.13345","221.54527"
"1.70000","0.14212","236.01227"
"1.80000","0.15038","249.05325"
"1.90000","0.15865","263.08777"
"2.00000","0.16712","275.69073"
"2.10000","0.17528","289.21359"
"2.20000","0.18344","301.90121"
"2.30000","0.19181","315.95059"
"2.40000","0.20028","330.18881"
"2.50000","0.20864","343.76965"
"2.60000","0.21691","357.89423"
"2.70000","0.22527","370.19638"
"2.80000","0.23354","384.70645"
"2.90000","0.24150","396.21014"
"3.00000","0.24997","410.85580"
"3.10000","0.25864","423.92889"
"3.20000","0.26700","438.03546"
"3.30000","0.27527","450.25064"
"3.40000","0.28323","463.40286"
"3.50000","0.29150","475.78729"
"3.60000","0.29996","489.24039"
"3.70000","0.30853","502.98813"
"3.80000","0.31679","514.88049"
"3.90000","0.32496","529.37250"
"4.00000","0.33343","541.61511"
"4.10000","0.34189","555.02203"
"4.20000","0.35006","567.74017"
"4.30000","0.35832","579.00568"
"4.40000","0.36699","593.87305"
"4.50000","0.37546","606.63354"
"4.60000","0.38372","619.19110"
"4.70000","0.39209","631.48303"
"4.80000","0.40025","644.13617"
"4.90000","0.40852","655.85303"
"5.00000","0.41698","668.76782"
"5.10000","0.42535","681.81122"
"5.20000","0.43372","693.73877"
"5.30000","0.44208","706.81970"
"5.40000","0.45045","717.76868"
"5.50000","0.45851","730.44922"
"5.60000","0.46637","740.71423"
"5.70000","0.47504","754.17517"
"5.80000","0.48361","766.70612"
"5.90000","0.49207","778.93768"
"6.00000","0.50034","791.19904"
"6.10000","0.50850","802.34387"
"6.20000","0.51657","814.00739"
"6.30000","0.52473","824.89056"
"6.40000","0.53350","837.28052"
"6.50000","0.54207","849.91559"
"6.60000","0.55003","860.32080"
"6.70000","0.55830","872.35657"
"6.80000","0.56676","882.88635"
"6.90000","0.57523","895.11481"
"7.00000","0.58339","905.75665"
"7.10000","0.59166","917.81348"
"7.20000","0.60043","928.83929"
"7.30000","0.60889","940.94312"
"7.40000","0.61706","950.56799"
"7.50000","0.62522","962.61621"
"7.60000","0.63329","972.89532"
"7.70000","0.64155","984.41077"
"7.80000","0.65002","995.56659"
"7.90000","0.65869","1006.21234"
"8.00000","0.66715","1017.37286"
"8.10000","0.67522","1028.01782"
"8.20000","0.68328","1037.68420"
"8.30000","0.69144","1049.19495"
"8.40000","0.69991","1058.96863"
"8.50000","0.70858","1070.70349"
"8.60000","0.71695","1080.72705"
"8.70000","0.72521","1090.40601"
"8.80000","0.73337","1101.94250"
"8.90000","0.74124","1110.52063"
"9.00000","0.74970","1121.32776"
"9.10000","0.75837","1131.92578"
"9.20000","0.76684","1142.82922"
"9.30000","0.77520","1153.52283"
"9.40000","0.78367","1164.02747"
"9.50000","0.79194","1173.35852"
"9.60000","0.80000","1184.22522"
"9.70000","0.80826","1193.69092"
"9.80000","0.81673","1204.38928"
"9.90000","0.82520","1214.90100"
"10.00000","0.83366","1224.90967"
"10.10000","0.84213","1234.64343"
"10.20000","0.85030","1244.28394"
"10.30000","0.85826","1253.88220"
"10.40000","0.86652","1262.52905"
"10.50000","0.87519","1272.67029"
"10.60000","0.88356","1282.19641"
"10.70000","0.89192","1290.45630"
"10.80000","0.90049","1300.13989"
"10.90000","0.90855","1308.85974"
"11.00000","0.91652","1316.12463"
"11.10000","0.92498","1324.77307"
"11.20000","0.93345","1334.41040"
"11.30000","0.94192","1342.63196"
"11.40000","0.95018","1351.09717"
"11.50000","0.95825","1359.48401"
"11.60000","0.96681","1368.05811"
"11.70000","0.97488","1376.40430"
"11.80000","0.98324","1385.01282"
"11.90000","0.99181","1394.46606"
"12.00000","1.00028","1402.59119"
"12.10000","1.00854","1412.08447"
"12.20000","1.01671","1420.64673"
"12.30000","1.02507","1429.31885"
"12.40000","1.03324","1438.76489"
"12.50000","1.04160","1448.14294"
"12.60000","1.05007","1456.36755"
"12.70000","1.05904","1466.32776"
"12.80000","1.06710","1474.02283"
"12.90000","1.07506","1483.91162"
"13.00000","1.08343","1491.91772"
"13.10000","1.09190","1500.18152"
"13.20000","1.10036","1509.27905"
"13.30000","1.10873","1517.28979"
"13.40000","1.11710","1526.13428"
"13.50000","1.12546","1534.39734"
"13.60000","1.13342","1543.28491"
"13.70000","1.14159","1551.22498"
"13.80000","1.15006","1559.32043"
"13.90000","1.15852","1568.96875"
"14.00000","1.16699","1577.90625"
"14.10000","1.17546","1585.03650"
"14.20000","1.18362","1594.25159"
"14.30000","1.19178","1602.13770"
"14.40000","1.19985","1611.53284"
"14.50000","1.20821","1619.82739"
"14.60000","1.21688","1629.23889"
"14.70000","1.22515","1637.90710"
"14.80000","1.23361","1645.40857"
"14.90000","1.24198","1654.36121"
"15.00000","1.24994","1663.07458"
"15.10000","1.25811","1670.67578"
"15.20000","1.26657","1678.49768"
"15.30000","1.27524","1688.45007"
"15.40000","1.28371","1695.27527"
"15.50000","1.29207","1703.23120"
"15.60000","1.30044","1710.76855"
"15.70000","1.30840","1718.42688"
"15.80000","1.31657","1725.83105"
"15.90000","1.32513","1734.77051"
"16.00000","1.33390","1742.71533"
"16.10000","1.34207","1751.66638"
"16.20000","1.35023","1758.93115"
"16.30000","1.35870","1767.39880"
"16.40000","1.36696","1775.36401"
"16.50000","1.37493","1783.03406"
"16.60000","1.38329","1791.47400"
"16.70000","1.39196","1799.34375"
"16.80000","1.40033","1807.90222"
"16.90000","1.40859","1815.42334"
"17.00000","1.41686","1823.80225"
"17.10000","1.42502","1830.55872"
"17.20000","1.43318","1838.94714"
"17.30000","1.44155","1846.96021"
"17.40000","1.45022","1856.10706"
"17.50000","1.45869","1863.40479"
"17.60000","1.46685","1870.95557"
"17.70000","1.47491","1878.27051"
"17.80000","1.48318","1885.81982"
"17.90000","1.49164","1895.20959"
"18.00000","1.50031","1903.26501"
"18.10000","1.50868","1911.00244"
"18.20000","1.51694","1919.21448"
"18.30000","1.52521","1927.11633"
"18.40000","1.53347","1935.38940"
"18.50000","1.54174","1942.15210"
"18.60000","1.55011","1951.09375"
"18.70000","1.55857","1958.73938"
"18.80000","1.56704","1967.30798"
"18.90000","1.57551","1975.06104"
"19.00000","1.58357","1983.26135"
"19.10000","1.59163","1990.24170"
"19.20000","1.59970","1997.66492"
"19.30000","1.60806","2004.75269"
"19.40000","1.61663","2013.24377"
"19.50000","1.62510","2022.41797"
"19.60000","1.63356","2029.01208"
"19.70000","1.64183","2038.28906"
"19.80000","1.64969","2045.28906"
"19.90000","1.65806","2054.55811"
"20.00000","1.66682","2062.66846"
"20.10000","1.67539","2070.40186"
"20.20000","1.68366","2077.34937"
"20.30000","1.69192","2085.40845"
"20.40000","1.70019","2093.80786"
"20.50000","1.70825","2101.68726"
"20.60000","1.71652","2109.79443"
"20.70000","1.72518","2117.80347"
"20.80000","1.73365","2125.08936"
"20.90000","1.74192","2132.70288"
"21.00000","1.75028","2140.56177"
"21.10000","1.75855","2148.54346"
"21.20000","1.76671","2155.71509"
"21.30000","1.77488","2164.92480"
"21.40000","1.78344","2171.52271"
"21.50000","1.79211","2179.89160"
"21.60000","1.80038","2187.64136"
"21.70000","1.80844","2194.95801"
"21.80000","1.81660","2203.72559"
"21.90000","1.82497","2211.03198"
"22.00000","1.83334","2219.62085"
"22.10000","1.84180","2227.05347"
"22.20000","1.85057","2234.76172"
"22.30000","1.85884","2243.92358"
"22.40000","1.86690","2250.95093"
"22.50000","1.87486","2258.78467"
"22.60000","1.88323","2266.05249"
"22.70000","1.89180","2275.05200"
"22.80000","1.90016","2283.27466"
"22.90000","1.90863","2289.72461"
"23.00000","1.91699","2298.69360"
"23.10000","1.92506","2306.18335"
"23.20000","1.93312","2313.24976"
"23.30000","1.94149","2322.02295"
"23.40000","1.94995","2329.84399"
"23.50000","1.95842","2337.96997"
"23.60000","1.96699","2347.21631"
"23.70000","1.97556","2354.12158"
"23.80000","1.98362","2361.97339"
"23.90000","1.99158","2369.31787"
"24.00000","1.99995","2376.84619"
"24.10000","2.00851","2386.22339"
"24.20000","2.01708","2393.69751"
"24.30000","2.02545","2401.74023"
"24.40000","2.03381","2410.32080"
"24.50000","2.04178","2417.70605"
"24.60000","2.04984","2426.11108"
"24.70000","2.05831","2433.54370"
"24.80000","2.06687","2442.36768"
"24.90000","2.07534","2450.35791"
"25.00000","2.08361","2457.86426"
"25.10000","2.09167","2465.54492"
"25.20000","2.10004","2473.48779"
"25.30000","2.10810","2480.76587"
"25.40000","2.11667","2489.72705"
"25.50000","2.12533","2498.23999"
"25.60000","2.13350","2504.22778"
"25.70000","2.14176","2513.27979"
"25.80000","2.15023","2520.93628"
"25.90000","2.15860","2528.87354"
"26.00000","2.16676","2536.34424"
"26.10000","2.17513","2543.55200"
"26.20000","2.18369","2552.64185"
"26.30000","2.19216","2559.34790"
"26.40000","2.20043","2567.09692"
"26.50000","2.20859","2575.09131"
"26.60000","2.21675","2582.58569"
"26.70000","2.22492","2590.77197"
"26.80000","2.23328","2597.72339"
"26.90000","2.24195","2606.11572"
