General : Start date,"10/29/2024 10:54 AM"
General : End date,"10/29/2024 10:55 AM"
Specimen notes : Specimen note 1,"Day 2, green, 215, batch 13, seq 45"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00010","0.16773"
"0.10000","0.00222","-0.03364"
"0.20000","0.01260","14.33385"
"0.30000","0.02560","39.05719"
"0.40000","0.03457","55.95782"
"0.50000","0.04294","69.16256"
"0.60000","0.05171","83.85130"
"0.70000","0.06048","98.35826"
"0.80000","0.06904","112.61997"
"0.90000","0.07731","126.78767"
"1.00000","0.08567","140.08487"
"1.10000","0.09394","152.31334"
"1.20000","0.10220","165.73903"
"1.30000","0.11067","180.16608"
"1.40000","0.11924","194.00861"
"1.50000","0.12771","206.61394"
"1.60000","0.13597","221.03708"
"1.70000","0.14424","232.91139"
"1.80000","0.15260","246.33943"
"1.90000","0.16067","259.18375"
"2.00000","0.16883","271.66061"
"2.10000","0.17740","285.05966"
"2.20000","0.18596","298.64127"
"2.30000","0.19443","311.16043"
"2.40000","0.20249","324.22961"
"2.50000","0.21056","336.61557"
"2.60000","0.21882","348.13419"
"2.70000","0.22739","363.03995"
"2.80000","0.23606","375.06158"
"2.90000","0.24442","387.73273"
"3.00000","0.25279","401.58386"
"3.10000","0.26095","413.54987"
"3.20000","0.26882","424.73703"
"3.30000","0.27728","437.65894"
"3.40000","0.28575","448.80923"
"3.50000","0.29402","461.31430"
"3.60000","0.30238","474.03482"
"3.70000","0.31085","485.18283"
"3.80000","0.31891","497.29535"
"3.90000","0.32728","507.77573"
"4.00000","0.33554","520.27765"
"4.10000","0.34401","532.51160"
"4.20000","0.35237","544.80750"
"4.30000","0.36064","555.91162"
"4.40000","0.36921","567.05719"
"4.50000","0.37777","579.18542"
"4.60000","0.38564","589.87817"
"4.70000","0.39390","601.52606"
"4.80000","0.40257","612.76727"
"4.90000","0.41124","624.95734"
"5.00000","0.41950","635.47858"
"5.10000","0.42777","645.68555"
"5.20000","0.43593","656.75671"
"5.30000","0.44390","665.46167"
"5.40000","0.45226","676.45770"
"5.50000","0.46093","687.49597"
"5.60000","0.46930","698.05005"
"5.70000","0.47766","707.97961"
"5.80000","0.48583","718.18579"
"5.90000","0.49389","728.35602"
"6.00000","0.50205","738.96490"
"6.10000","0.51052","749.43982"
"6.20000","0.51919","760.35278"
"6.30000","0.52755","771.42242"
"6.40000","0.53592","780.80981"
"6.50000","0.54408","791.17584"
"6.60000","0.55225","800.11432"
"6.70000","0.56041","810.88617"
"6.80000","0.56888","819.81757"
"6.90000","0.57745","830.51892"
"7.00000","0.58601","839.59375"
"7.10000","0.59418","849.44971"
"7.20000","0.60244","859.61755"
"7.30000","0.61051","869.58392"
"7.40000","0.61887","878.99335"
"7.50000","0.62744","888.49274"
"7.60000","0.63611","899.75513"
"7.70000","0.64437","908.55884"
"7.80000","0.65264","918.41400"
"7.90000","0.66080","926.87134"
"8.00000","0.66877","936.58942"
"8.10000","0.67723","945.61719"
"8.20000","0.68590","955.74658"
"8.30000","0.69396","965.04547"
"8.40000","0.70253","975.30957"
"8.50000","0.71100","985.02301"
"8.60000","0.71896","993.44745"
"8.70000","0.72713","1001.63684"
"8.80000","0.73539","1011.75214"
"8.90000","0.74416","1022.43945"
"9.00000","0.75242","1030.19556"
"9.10000","0.76079","1039.07996"
"9.20000","0.76906","1049.03931"
"9.30000","0.77702","1057.72778"
"9.40000","0.78508","1066.04810"
"9.50000","0.79375","1075.07190"
"9.60000","0.80252","1084.09973"
"9.70000","0.81088","1093.28259"
"9.80000","0.81895","1100.74878"
"9.90000","0.82731","1109.44360"
"10.00000","0.83588","1118.98376"
"10.10000","0.84415","1127.97314"
"10.20000","0.85251","1136.75098"
"10.30000","0.86118","1144.85022"
"10.40000","0.86935","1153.23083"
"10.50000","0.87771","1161.34192"
"10.60000","0.88577","1169.65039"
"10.70000","0.89384","1176.01416"
"10.80000","0.90230","1183.98181"
"10.90000","0.91097","1193.24463"
"11.00000","0.91934","1200.69202"
"11.10000","0.92770","1209.38379"
"11.20000","0.93597","1217.64600"
"11.30000","0.94413","1224.96484"
"11.40000","0.95220","1232.54700"
"11.50000","0.96046","1239.93958"
"11.60000","0.96903","1247.50293"
"11.70000","0.97770","1254.72705"
"11.80000","0.98606","1262.08508"
"11.90000","0.99403","1270.07080"
"12.00000","1.00199","1277.42505"
"12.10000","1.01036","1285.27429"
"12.20000","1.01882","1292.17798"
"12.30000","1.02759","1299.77747"
"12.40000","1.03606","1306.14270"
"12.50000","1.04432","1314.00549"
"12.60000","1.05249","1321.29614"
"12.70000","1.06055","1329.45264"
"12.80000","1.06871","1336.00916"
"12.90000","1.07728","1344.01904"
"13.00000","1.08565","1352.37695"
"13.10000","1.09422","1360.43164"
"13.20000","1.10278","1368.58496"
"13.30000","1.11105","1375.21985"
"13.40000","1.11901","1382.98145"
"13.50000","1.12728","1391.41760"
"13.60000","1.13574","1398.81885"
"13.70000","1.14441","1406.57812"
"13.80000","1.15247","1414.08264"
"13.90000","1.16094","1421.21582"
"14.00000","1.16931","1429.13110"
"14.10000","1.17717","1437.08936"
"14.20000","1.18543","1444.24915"
"14.30000","1.19420","1452.41663"
"14.40000","1.20277","1460.09985"
"14.50000","1.21083","1468.37781"
"14.60000","1.21910","1475.80164"
"14.70000","1.22726","1483.36353"
"14.80000","1.23543","1490.22009"
"14.90000","1.24369","1497.51794"
"15.00000","1.25236","1505.98535"
"15.10000","1.26083","1513.04187"
"15.20000","1.26899","1520.70947"
"15.30000","1.27736","1527.85046"
"15.40000","1.28552","1534.51672"
"15.50000","1.29399","1541.96167"
"15.60000","1.30225","1549.94116"
"15.70000","1.31082","1557.90332"
"15.80000","1.31939","1565.07642"
"15.90000","1.32775","1572.36792"
"16.00000","1.33612","1580.35901"
"16.10000","1.34408","1587.45630"
"16.20000","1.35215","1594.05750"
"16.30000","1.36041","1601.40540"
"16.40000","1.36918","1609.45227"
"16.50000","1.37795","1616.47009"
"16.60000","1.38601","1623.50781"
"16.70000","1.39408","1630.76477"
"16.80000","1.40224","1637.23438"
"16.90000","1.41061","1645.23108"
"17.00000","1.41897","1652.20691"
"17.10000","1.42754","1659.85706"
"17.20000","1.43601","1667.01453"
"17.30000","1.44437","1674.64856"
"17.40000","1.45223","1682.15540"
"17.50000","1.46040","1688.19092"
"17.60000","1.46897","1695.72754"
"17.70000","1.47743","1702.70654"
"17.80000","1.48560","1708.96216"
"17.90000","1.49416","1716.58899"
"18.00000","1.50273","1723.54431"
"18.10000","1.51100","1729.64258"
"18.20000","1.51866","1736.06494"
"18.30000","1.52702","1743.00464"
"18.40000","1.53579","1751.62585"
"18.50000","1.54436","1758.34375"
"18.60000","1.55273","1766.12732"
"18.70000","1.56089","1773.68127"
"18.80000","1.56916","1780.53467"
"18.90000","1.57732","1788.14441"
"19.00000","1.58548","1794.82544"
"19.10000","1.59425","1802.77283"
"19.20000","1.60282","1810.01648"
"19.30000","1.61098","1816.47888"
"19.40000","1.61915","1823.61914"
"19.50000","1.62751","1831.36914"
"19.60000","1.63558","1837.68738"
"19.70000","1.64394","1845.57751"
"19.80000","1.65251","1852.84558"
"19.90000","1.66098","1860.01245"
"20.00000","1.66944","1865.81763"
"20.10000","1.67741","1873.24304"
"20.20000","1.68537","1878.89697"
"20.30000","1.69374","1886.50659"
"20.40000","1.70220","1894.47498"
"20.50000","1.71077","1901.62305"
"20.60000","1.71944","1908.30566"
"20.70000","1.72780","1915.04395"
"20.80000","1.73597","1921.72205"
"20.90000","1.74383","1927.83582"
"21.00000","1.75210","1935.98145"
"21.10000","1.76086","1942.57092"
"21.20000","1.76943","1949.93750"
"21.30000","1.77770","1956.23547"
"21.40000","1.78596","1963.42285"
"21.50000","1.79403","1969.91748"
"21.60000","1.80219","1976.39563"
"21.70000","1.81056","1983.18567"
"21.80000","1.81912","1990.58838"
"21.90000","1.82769","1996.40454"
"22.00000","1.83626","2003.53064"
"22.10000","1.84432","2010.66309"
"22.20000","1.85239","2016.12732"
"22.30000","1.86055","2024.91382"
"22.40000","1.86892","2031.47339"
"22.50000","1.87728","2038.79236"
"22.60000","1.88585","2045.40991"
"22.70000","1.89442","2052.03320"
"22.80000","1.90258","2059.04810"
"22.90000","1.91054","2065.82642"
"23.00000","1.91871","2072.34668"
"23.10000","1.92728","2079.59204"
"23.20000","1.93584","2087.09741"
"23.30000","1.94431","2094.10376"
"23.40000","1.95257","2100.89600"
"23.50000","1.96094","2107.66431"
"23.60000","1.96880","2114.93384"
"23.70000","1.97697","2121.02637"
"23.80000","1.98563","2128.78809"
"23.90000","1.99440","2134.83691"
"24.00000","2.00277","2142.54663"
"24.10000","2.01083","2149.44409"
"24.20000","2.01930","2156.36499"
"24.30000","2.02746","2163.18701"
"24.40000","2.03573","2170.21606"
"24.50000","2.04430","2177.87427"
"24.60000","2.05276","2185.20020"
"24.70000","2.06103","2191.70972"
"24.80000","2.06919","2199.49805"
"24.90000","2.07716","2205.94556"
"25.00000","2.08552","2213.06616"
"25.10000","2.09369","2220.56299"
"25.20000","2.10235","2227.53711"
"25.30000","2.11082","2234.72070"
"25.40000","2.11929","2241.35693"
"25.50000","2.12755","2248.90771"
"25.60000","2.13562","2256.46802"
"25.70000","2.14378","2263.53003"
"25.80000","2.15215","2269.50195"
"25.90000","2.16071","2277.42334"
"26.00000","2.16908","2284.91772"
"26.10000","2.17755","2291.78931"
"26.20000","2.18561","2299.14819"
"26.30000","2.19387","2305.68604"
"26.40000","2.20224","2312.95703"
"26.50000","2.21071","2320.23682"
"26.60000","2.21927","2327.97021"
"26.70000","2.22764","2334.62476"
"26.80000","2.23621","2341.40283"
"26.90000","2.24437","2348.90918"
