General : Start date,"10/29/2024 9:53 AM"
General : End date,"10/29/2024 9:54 AM"
Specimen notes : Specimen note 1,"Day 2, black, 215, batch 9, seq 21"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","-0.00020","2.09135"
"0.10000","0.00101","2.20574"
"0.20000","0.01068","13.23072"
"0.30000","0.02379","40.41041"
"0.40000","0.03246","57.10105"
"0.50000","0.04032","70.29717"
"0.60000","0.04899","85.59314"
"0.70000","0.05775","101.53238"
"0.80000","0.06662","115.63896"
"0.90000","0.07519","130.84247"
"1.00000","0.08346","143.78865"
"1.10000","0.09152","157.20024"
"1.20000","0.09968","170.84297"
"1.30000","0.10805","185.89526"
"1.40000","0.11672","199.89449"
"1.50000","0.12529","213.64536"
"1.60000","0.13385","228.21342"
"1.70000","0.14192","242.33020"
"1.80000","0.14998","255.47540"
"1.90000","0.15825","269.26071"
"2.00000","0.16681","283.30148"
"2.10000","0.17528","298.32321"
"2.20000","0.18375","313.55887"
"2.30000","0.19221","327.80963"
"2.40000","0.20028","341.33795"
"2.50000","0.20834","355.17184"
"2.60000","0.21640","368.59833"
"2.70000","0.22517","384.40674"
"2.80000","0.23344","399.18240"
"2.90000","0.24180","412.38168"
"3.00000","0.25037","426.59250"
"3.10000","0.25864","441.40344"
"3.20000","0.26660","453.35925"
"3.30000","0.27486","468.60898"
"3.40000","0.28353","481.40317"
"3.50000","0.29190","496.58081"
"3.60000","0.30026","509.99945"
"3.70000","0.30853","523.79730"
"3.80000","0.31659","537.37036"
"3.90000","0.32466","549.95532"
"4.00000","0.33292","564.89868"
"4.10000","0.34179","578.57672"
"4.20000","0.35026","593.02484"
"4.30000","0.35872","607.69562"
"4.40000","0.36699","621.61884"
"4.50000","0.37505","634.34717"
"4.60000","0.38312","649.26550"
"4.70000","0.39148","661.70941"
"4.80000","0.40025","674.92511"
"4.90000","0.40872","688.56238"
"5.00000","0.41698","703.00665"
"5.10000","0.42505","715.93018"
"5.20000","0.43321","729.08240"
"5.30000","0.44148","743.70612"
"5.40000","0.44994","756.96802"
"5.50000","0.45841","771.23291"
"5.60000","0.46698","785.05579"
"5.70000","0.47514","797.83118"
"5.80000","0.48351","811.50916"
"5.90000","0.49167","824.76874"
"6.00000","0.49984","837.58325"
"6.10000","0.50830","850.55920"
"6.20000","0.51687","864.04608"
"6.30000","0.52534","877.87531"
"6.40000","0.53350","890.46576"
"6.50000","0.54156","903.45654"
"6.60000","0.54983","917.39624"
"6.70000","0.55820","931.69946"
"6.80000","0.56676","945.98547"
"6.90000","0.57513","958.85803"
"7.00000","0.58370","972.19440"
"7.10000","0.59196","985.71259"
"7.20000","0.59982","999.14453"
"7.30000","0.60799","1011.59161"
"7.40000","0.61666","1024.35046"
"7.50000","0.62512","1038.69055"
"7.60000","0.63349","1052.17578"
"7.70000","0.64185","1065.04602"
"7.80000","0.65022","1078.14026"
"7.90000","0.65818","1090.24500"
"8.00000","0.66655","1103.09314"
"8.10000","0.67481","1116.26196"
"8.20000","0.68348","1129.48303"
"8.30000","0.69195","1143.01294"
"8.40000","0.70011","1155.82434"
"8.50000","0.70858","1169.02368"
"8.60000","0.71654","1182.37170"
"8.70000","0.72471","1194.75696"
"8.80000","0.73327","1207.92639"
"8.90000","0.74204","1221.18530"
"9.00000","0.75031","1233.98560"
"9.10000","0.75857","1246.58862"
"9.20000","0.76674","1259.12744"
"9.30000","0.77490","1272.40039"
"9.40000","0.78317","1284.39148"
"9.50000","0.79163","1297.27808"
"9.60000","0.80020","1309.56763"
"9.70000","0.80857","1322.41589"
"9.80000","0.81683","1334.94434"
"9.90000","0.82490","1347.38049"
"10.00000","0.83306","1358.94849"
"10.10000","0.84143","1370.61511"
"10.20000","0.84989","1384.19128"
"10.30000","0.85856","1396.70105"
"10.40000","0.86683","1408.98755"
"10.50000","0.87509","1421.26062"
"10.60000","0.88336","1432.67029"
"10.70000","0.89142","1445.29211"
"10.80000","0.89978","1457.97192"
"10.90000","0.90845","1469.81873"
"11.00000","0.91712","1482.20703"
"11.10000","0.92539","1494.70422"
"11.20000","0.93345","1506.50500"
"11.30000","0.94151","1517.79712"
"11.40000","0.94988","1529.91125"
"11.50000","0.95835","1541.86865"
"11.60000","0.96671","1554.23657"
"11.70000","0.97528","1567.30176"
"11.80000","0.98344","1579.04443"
"11.90000","0.99191","1590.85913"
"12.00000","0.99997","1603.04065"
"12.10000","1.00824","1614.48328"
"12.20000","1.01671","1627.43408"
"12.30000","1.02477","1638.03748"
"12.40000","1.03283","1649.17859"
"12.50000","1.04140","1661.81506"
"12.60000","1.04987","1673.93311"
"12.70000","1.05793","1685.06787"
"12.80000","1.06620","1695.95337"
"12.90000","1.07486","1708.81177"
"13.00000","1.08333","1719.88379"
"13.10000","1.09170","1730.98389"
"13.20000","1.10016","1742.08264"
"13.30000","1.10843","1753.21497"
"13.40000","1.11639","1764.28223"
"13.50000","1.12466","1776.14636"
"13.60000","1.13342","1787.71033"
"13.70000","1.14199","1798.93994"
"13.80000","1.14995","1811.65564"
"13.90000","1.15822","1822.73560"
"14.00000","1.16669","1833.65625"
"14.10000","1.17505","1845.57288"
"14.20000","1.18332","1856.63477"
"14.30000","1.19188","1868.24426"
"14.40000","1.20025","1879.85376"
"14.50000","1.20852","1891.44275"
"14.60000","1.21678","1902.27893"
"14.70000","1.22505","1912.62146"
"14.80000","1.23311","1922.93408"
"14.90000","1.24148","1933.71619"
"15.00000","1.24984","1944.86731"
"15.10000","1.25851","1956.27002"
"15.20000","1.26708","1967.38525"
"15.30000","1.27534","1978.45642"
"15.40000","1.28341","1989.11780"
"15.50000","1.29147","1999.74304"
"15.60000","1.29983","2010.70776"
"15.70000","1.30850","2021.97168"
"15.80000","1.31697","2033.77405"
"15.90000","1.32534","2044.53564"
"16.00000","1.33320","2054.93701"
"16.10000","1.34146","2064.52246"
"16.20000","1.34973","2074.27051"
"16.30000","1.35840","2085.79834"
"16.40000","1.36676","2096.15186"
"16.50000","1.37523","2107.40576"
"16.60000","1.38349","2117.36816"
"16.70000","1.39156","2128.23267"
"16.80000","1.39952","2138.54468"
"16.90000","1.40819","2149.08838"
"17.00000","1.41686","2160.45410"
"17.10000","1.42512","2171.88428"
"17.20000","1.43369","2182.29565"
"17.30000","1.44216","2192.43384"
"17.40000","1.45022","2201.79761"
"17.50000","1.45798","2212.00635"
"17.60000","1.46635","2222.39502"
"17.70000","1.47511","2232.70776"
"17.80000","1.48348","2242.67969"
"17.90000","1.49185","2252.42212"
"18.00000","1.50031","2262.99487"
"18.10000","1.50828","2272.69482"
"18.20000","1.51634","2282.60181"
"18.30000","1.52481","2291.89526"
"18.40000","1.53368","2302.91626"
"18.50000","1.54204","2312.85059"
"18.60000","1.55011","2322.58521"
"18.70000","1.55827","2332.27246"
"18.80000","1.56664","2341.90381"
"18.90000","1.57460","2351.63110"
"19.00000","1.58306","2360.53418"
"19.10000","1.59163","2370.68970"
"19.20000","1.60000","2380.30811"
"19.30000","1.60846","2389.70898"
"19.40000","1.61663","2399.70654"
"19.50000","1.62479","2409.69263"
"19.60000","1.63306","2419.34741"
"19.70000","1.64173","2429.33862"
"19.80000","1.65029","2439.26758"
"19.90000","1.65876","2449.42285"
"20.00000","1.66723","2459.99414"
"20.10000","1.67519","2468.25635"
"20.20000","1.68305","2477.54688"
"20.30000","1.69152","2487.01636"
"20.40000","1.70009","2496.02002"
"20.50000","1.70875","2505.78101"
"20.60000","1.71702","2514.90894"
"20.70000","1.72508","2524.00586"
"20.80000","1.73315","2533.27173"
"20.90000","1.74141","2541.52686"
"21.00000","1.74988","2550.62280"
"21.10000","1.75834","2559.49878"
"21.20000","1.76681","2568.78589"
"21.30000","1.77528","2577.84009"
"21.40000","1.78344","2587.16895"
"21.50000","1.79141","2595.57544"
"21.60000","1.79967","2603.71069"
"21.70000","1.80834","2613.38940"
"21.80000","1.81681","2621.03589"
"21.90000","1.82517","2629.84424"
"22.00000","1.83374","2639.29590"
"22.10000","1.84200","2647.21802"
"22.20000","1.84987","2655.52588"
"22.30000","1.85793","2663.11890"
"22.40000","1.86650","2671.99951"
"22.50000","1.87516","2681.37427"
"22.60000","1.88343","2690.15698"
"22.70000","1.89180","2697.77441"
"22.80000","1.90006","2706.63135"
"22.90000","1.90812","2715.78442"
"23.00000","1.91639","2723.85474"
"23.10000","1.92506","2732.12012"
"23.20000","1.93383","2741.53564"
"23.30000","1.94199","2749.39600"
"23.40000","1.94995","2757.52295"
"23.50000","1.95822","2765.54517"
"23.60000","1.96648","2773.34448"
"23.70000","1.97485","2781.20483"
"23.80000","1.98332","2789.43896"
"23.90000","1.99188","2798.44946"
"24.00000","2.00025","2806.64429"
"24.10000","2.00841","2814.73804"
"24.20000","2.01658","2822.87744"
"24.30000","2.02484","2831.27588"
"24.40000","2.03311","2839.10571"
"24.50000","2.04157","2848.44849"
"24.60000","2.05014","2857.15283"
"24.70000","2.05871","2866.20557"
"24.80000","2.06697","2874.24292"
"24.90000","2.07494","2881.01807"
"25.00000","2.08300","2888.47412"
"25.10000","2.09137","2897.67261"
"25.20000","2.10024","2906.14648"
"25.30000","2.10880","2914.29126"
"25.40000","2.11697","2922.64429"
"25.50000","2.12503","2930.84619"
"25.60000","2.13310","2938.52563"
"25.70000","2.14136","2945.96826"
"25.80000","2.14983","2953.57544"
"25.90000","2.15839","2962.50146"
"26.00000","2.16676","2970.73315"
"26.10000","2.17523","2978.30298"
"26.20000","2.18349","2986.95776"
"26.30000","2.19156","2994.21167"
"26.40000","2.19982","3001.25146"
"26.50000","2.20829","3010.04028"
"26.60000","2.21655","3018.31909"
"26.70000","2.22512","3026.80542"
"26.80000","2.23379","3034.99634"
"26.90000","2.24205","3041.71118"
