General : Start date,"10/29/2024 10:52 AM"
General : End date,"10/29/2024 10:53 AM"
Specimen notes : Specimen note 1,"Day 2, red, 230, batch 5, seq 44"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.39360"
"0.10000","0.00141","0.21339"
"0.20000","0.01119","13.76915"
"0.30000","0.02389","38.72441"
"0.40000","0.03256","56.15548"
"0.50000","0.04062","69.56473"
"0.60000","0.04949","83.28189"
"0.70000","0.05826","98.22370"
"0.80000","0.06683","112.08974"
"0.90000","0.07509","125.41437"
"1.00000","0.08346","140.36244"
"1.10000","0.09162","153.25848"
"1.20000","0.09999","167.94487"
"1.30000","0.10845","181.41132"
"1.40000","0.11702","195.35883"
"1.50000","0.12559","209.43484"
"1.60000","0.13375","222.74303"
"1.70000","0.14202","236.94048"
"1.80000","0.15028","250.40614"
"1.90000","0.15845","262.94958"
"2.00000","0.16671","276.46774"
"2.10000","0.17528","290.54691"
"2.20000","0.18385","303.44604"
"2.30000","0.19211","316.49957"
"2.40000","0.20018","329.70197"
"2.50000","0.20834","342.30811"
"2.60000","0.21661","355.88110"
"2.70000","0.22517","369.56143"
"2.80000","0.23374","383.71112"
"2.90000","0.24211","395.88626"
"3.00000","0.25057","408.68045"
"3.10000","0.25874","421.72223"
"3.20000","0.26660","434.28525"
"3.30000","0.27497","445.48029"
"3.40000","0.28353","459.07050"
"3.50000","0.29180","471.55521"
"3.60000","0.30016","483.76721"
"3.70000","0.30863","495.73007"
"3.80000","0.31669","508.25314"
"3.90000","0.32496","519.64478"
"4.00000","0.33332","531.80823"
"4.10000","0.34189","544.45117"
"4.20000","0.35026","557.11920"
"4.30000","0.35842","568.36987"
"4.40000","0.36689","578.77429"
"4.50000","0.37525","590.20978"
"4.60000","0.38332","602.26752"
"4.70000","0.39168","612.47058"
"4.80000","0.40055","624.94348"
"4.90000","0.40892","634.87463"
"5.00000","0.41729","645.90747"
"5.10000","0.42545","656.90424"
"5.20000","0.43361","667.03284"
"5.30000","0.44168","676.13977"
"5.40000","0.44994","685.81708"
"5.50000","0.45871","697.24091"
"5.60000","0.46708","707.68762"
"5.70000","0.47554","717.81152"
"5.80000","0.48361","727.42224"
"5.90000","0.49167","736.15698"
"6.00000","0.49984","746.34985"
"6.10000","0.50830","756.79736"
"6.20000","0.51687","767.86469"
"6.30000","0.52534","777.10162"
"6.40000","0.53370","785.84338"
"6.50000","0.54177","795.46350"
"6.60000","0.55003","804.58142"
"6.70000","0.55820","813.83643"
"6.80000","0.56676","824.28387"
"6.90000","0.57523","833.91815"
"7.00000","0.58370","843.77332"
"7.10000","0.59196","852.64825"
"7.20000","0.60023","862.50891"
"7.30000","0.60839","871.69495"
"7.40000","0.61666","880.36230"
"7.50000","0.62512","890.39142"
"7.60000","0.63369","900.33197"
"7.70000","0.64216","909.55023"
"7.80000","0.65042","918.35785"
"7.90000","0.65848","926.83948"
"8.00000","0.66655","934.17487"
"8.10000","0.67501","942.21692"
"8.20000","0.68368","951.66779"
"8.30000","0.69175","959.31885"
"8.40000","0.70031","966.87988"
"8.50000","0.70878","975.14301"
"8.60000","0.71674","983.04712"
"8.70000","0.72481","991.08063"
"8.80000","0.73317","999.15491"
"8.90000","0.74194","1007.84802"
"9.00000","0.75031","1015.77893"
"9.10000","0.75847","1022.48584"
"9.20000","0.76684","1031.94299"
"9.30000","0.77470","1039.37708"
"9.40000","0.78286","1046.49695"
"9.50000","0.79153","1055.30847"
"9.60000","0.80040","1062.50513"
"9.70000","0.80867","1071.54785"
"9.80000","0.81653","1078.24622"
"9.90000","0.82520","1085.81824"
"10.00000","0.83366","1094.10010"
"10.10000","0.84173","1101.54041"
"10.20000","0.85019","1109.49866"
"10.30000","0.85896","1118.36804"
"10.40000","0.86723","1125.44421"
"10.50000","0.87559","1133.20020"
"10.60000","0.88356","1140.93445"
"10.70000","0.89162","1147.57092"
"10.80000","0.89999","1155.06226"
"10.90000","0.90855","1162.72034"
"11.00000","0.91692","1170.60571"
"11.10000","0.92559","1178.83899"
"11.20000","0.93385","1185.74023"
"11.30000","0.94182","1192.84692"
"11.40000","0.94988","1200.92822"
"11.50000","0.95814","1208.16321"
"11.60000","0.96681","1215.83862"
"11.70000","0.97538","1223.57275"
"11.80000","0.98375","1230.56335"
"11.90000","0.99181","1237.32837"
"12.00000","0.99987","1244.59790"
"12.10000","1.00824","1250.98120"
"12.20000","1.01660","1257.93347"
"12.30000","1.02537","1265.70691"
"12.40000","1.03374","1273.05469"
"12.50000","1.04200","1278.95227"
"12.60000","1.05017","1286.41614"
"12.70000","1.05833","1293.59631"
"12.80000","1.06660","1299.80737"
"12.90000","1.07506","1308.11670"
"13.00000","1.08343","1315.44958"
"13.10000","1.09200","1323.42676"
"13.20000","1.10057","1331.57312"
"13.30000","1.10873","1337.33508"
"13.40000","1.11669","1345.06458"
"13.50000","1.12496","1351.95325"
"13.60000","1.13363","1360.07605"
"13.70000","1.14219","1367.63245"
"13.80000","1.15036","1373.94214"
"13.90000","1.15862","1382.23499"
"14.00000","1.16689","1390.22620"
"14.10000","1.17485","1397.50354"
"14.20000","1.18312","1404.53406"
"14.30000","1.19188","1413.17871"
"14.40000","1.20065","1419.81519"
"14.50000","1.20862","1426.95935"
"14.60000","1.21678","1434.90430"
"14.70000","1.22505","1442.56323"
"14.80000","1.23321","1449.23181"
"14.90000","1.24148","1455.99365"
"15.00000","1.25014","1463.72314"
"15.10000","1.25861","1471.26685"
"15.20000","1.26677","1479.33167"
"15.30000","1.27514","1486.18835"
"15.40000","1.28330","1493.41089"
"15.50000","1.29177","1500.61694"
"15.60000","1.30004","1508.55408"
"15.70000","1.30850","1516.65173"
"15.80000","1.31707","1523.15894"
"15.90000","1.32544","1531.34204"
"16.00000","1.33380","1538.32642"
"16.10000","1.34176","1545.76990"
"16.20000","1.34983","1552.85461"
"16.30000","1.35819","1561.44580"
"16.40000","1.36706","1569.46985"
"16.50000","1.37563","1576.33838"
"16.60000","1.38380","1584.08337"
"16.70000","1.39186","1591.74316"
"16.80000","1.39992","1598.74951"
"16.90000","1.40829","1606.95618"
"17.00000","1.41676","1614.44800"
"17.10000","1.42532","1622.35388"
"17.20000","1.43369","1630.08350"
"17.30000","1.44205","1637.58643"
"17.40000","1.45002","1645.57458"
"17.50000","1.45818","1652.35120"
"17.60000","1.46665","1659.31116"
"17.70000","1.47522","1668.01917"
"17.80000","1.48338","1675.24109"
"17.90000","1.49185","1682.96021"
"18.00000","1.50062","1690.59900"
"18.10000","1.50868","1697.26196"
"18.20000","1.51644","1704.70239"
"18.30000","1.52481","1712.21399"
"18.40000","1.53358","1720.81018"
"18.50000","1.54204","1728.75269"
"18.60000","1.55041","1735.71179"
"18.70000","1.55857","1742.87329"
"18.80000","1.56694","1751.06189"
"18.90000","1.57500","1758.43970"
"19.00000","1.58327","1765.66443"
"19.10000","1.59204","1773.76379"
"19.20000","1.60060","1781.62646"
"19.30000","1.60877","1788.79114"
"19.40000","1.61683","1795.71191"
"19.50000","1.62520","1803.00806"
"19.60000","1.63336","1811.10352"
"19.70000","1.64173","1818.00708"
"19.80000","1.65019","1827.05762"
"19.90000","1.65866","1834.69373"
"20.00000","1.66703","1841.98767"
"20.10000","1.67519","1849.53455"
"20.20000","1.68325","1856.06055"
"20.30000","1.69142","1864.00781"
"20.40000","1.69978","1872.83105"
"20.50000","1.70845","1880.67578"
"20.60000","1.71702","1888.35583"
"20.70000","1.72539","1894.88098"
"20.80000","1.73355","1903.24915"
"20.90000","1.74151","1910.75842"
"21.00000","1.74988","1917.99426"
"21.10000","1.75885","1927.09485"
"21.20000","1.76732","1934.97559"
"21.30000","1.77548","1941.58997"
"21.40000","1.78374","1949.81396"
"21.50000","1.79181","1957.32495"
"21.60000","1.80007","1964.21277"
"21.70000","1.80834","1971.90454"
"21.80000","1.81691","1979.54089"
"21.90000","1.82547","1987.94812"
"22.00000","1.83394","1995.18396"
"22.10000","1.84210","2002.97070"
"22.20000","1.85017","2010.38513"
"22.30000","1.85833","2018.44214"
"22.40000","1.86670","2026.36584"
"22.50000","1.87496","2033.81799"
"22.60000","1.88343","2041.26855"
"22.70000","1.89220","2049.43115"
"22.80000","1.90046","2057.18433"
"22.90000","1.90833","2065.53906"
"23.00000","1.91639","2073.12280"
"23.10000","1.92496","2080.41040"
"23.20000","1.93373","2088.55591"
"23.30000","1.94199","2096.03540"
"23.40000","1.95036","2104.38867"
"23.50000","1.95862","2112.33105"
"23.60000","1.96638","2119.79883"
"23.70000","1.97475","2127.13892"
"23.80000","1.98342","2134.13672"
"23.90000","1.99209","2141.73047"
"24.00000","2.00035","2150.39307"
"24.10000","2.00851","2157.78101"
"24.20000","2.01698","2166.13721"
"24.30000","2.02515","2173.83154"
"24.40000","2.03351","2181.83521"
"24.50000","2.04208","2190.20166"
"24.60000","2.05065","2197.54346"
"24.70000","2.05891","2205.90283"
"24.80000","2.06708","2214.07959"
"24.90000","2.07494","2220.73877"
"25.00000","2.08320","2228.50586"
"25.10000","2.09157","2236.60742"
"25.20000","2.10024","2244.10352"
"25.30000","2.10860","2251.81738"
"25.40000","2.11707","2260.59985"
"25.50000","2.12533","2268.12402"
"25.60000","2.13330","2276.74438"
"25.70000","2.14136","2282.91943"
"25.80000","2.14983","2291.06494"
"25.90000","2.15850","2299.99561"
"26.00000","2.16696","2307.91919"
"26.10000","2.17533","2315.73413"
"26.20000","2.18339","2322.98486"
"26.30000","2.19166","2330.96045"
"26.40000","2.20002","2338.36475"
"26.50000","2.20849","2345.98120"
"26.60000","2.21716","2354.89453"
"26.70000","2.22532","2361.93994"
"26.80000","2.23379","2370.39673"
"26.90000","2.24195","2378.07056"
"27.00000","2.25002","2385.66748"
