General : Start date,"10/22/2024 10:11 AM"
General : End date,"10/22/2024 10:11 AM"
Specimen notes : Specimen note 1,"black, 200, batch 8, seq 20"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.07683"
"0.10000","0.00101","0.03452"
"0.20000","0.00847","7.90345"
"0.30000","0.02298","34.08572"
"0.40000","0.03225","54.40251"
"0.50000","0.04032","67.73575"
"0.60000","0.04949","82.91184"
"0.70000","0.05826","97.80665"
"0.80000","0.06662","111.26760"
"0.90000","0.07509","116.27980"
"1.00000","0.08356","126.90518"
"1.10000","0.09202","136.81364"
"1.20000","0.10029","147.15146"
"1.30000","0.10845","150.42033"
"1.40000","0.11682","162.36203"
"1.50000","0.12508","173.94174"
"1.60000","0.13345","186.10596"
"1.70000","0.14192","198.62982"
"1.80000","0.15038","211.42477"
"1.90000","0.15855","223.69946"
"2.00000","0.16681","236.10736"
"2.10000","0.17518","249.63492"
"2.20000","0.18365","263.26984"
"2.30000","0.19231","276.61166"
"2.40000","0.20048","290.16040"
"2.50000","0.20874","303.51871"
"2.60000","0.21671","316.52209"
"2.70000","0.22487","329.82242"
"2.80000","0.23334","343.10941"
"2.90000","0.24201","357.28967"
"3.00000","0.25027","369.73203"
"3.10000","0.25843","383.84329"
"3.20000","0.26670","397.37787"
"3.30000","0.27507","411.52444"
"3.40000","0.28343","424.65472"
"3.50000","0.29180","437.60721"
"3.60000","0.30037","451.12848"
"3.70000","0.30883","464.83310"
"3.80000","0.31720","479.10815"
"3.90000","0.32536","492.43436"
"4.00000","0.33332","504.94955"
"4.10000","0.34169","517.29871"
"4.20000","0.34996","531.17725"
"4.30000","0.35852","544.70013"
"4.40000","0.36689","558.33191"
"4.50000","0.37546","571.17932"
"4.60000","0.38382","584.68103"
"4.70000","0.39168","596.64624"
"4.80000","0.39985","610.36346"
"4.90000","0.40842","623.37152"
"5.00000","0.41708","637.90747"
"5.10000","0.42545","650.56372"
"5.20000","0.43372","664.05054"
"5.30000","0.44178","676.81885"
"5.40000","0.44994","689.93188"
"5.50000","0.45821","702.29828"
"5.60000","0.46678","714.38654"
"5.70000","0.47534","729.51086"
"5.80000","0.48341","741.77539"
"5.90000","0.49167","754.67767"
"6.00000","0.50004","767.96942"
"6.10000","0.50840","780.70715"
"6.20000","0.51657","793.98395"
"6.30000","0.52503","806.39423"
"6.40000","0.53370","820.30884"
"6.50000","0.54227","833.63110"
"6.60000","0.55043","845.99908"
"6.70000","0.55850","857.70416"
"6.80000","0.56656","870.04303"
"6.90000","0.57483","882.41968"
"7.00000","0.58329","895.54529"
"7.10000","0.59186","908.61206"
"7.20000","0.60043","921.67499"
"7.30000","0.60859","933.15601"
"7.40000","0.61645","945.35547"
"7.50000","0.62472","957.65137"
"7.60000","0.63329","971.06445"
"7.70000","0.64195","984.29193"
"7.80000","0.65052","996.48285"
"7.90000","0.65869","1008.16357"
"8.00000","0.66675","1020.14996"
"8.10000","0.67481","1030.79651"
"8.20000","0.68318","1044.02161"
"8.30000","0.69185","1057.03125"
"8.40000","0.70011","1067.76868"
"8.50000","0.70838","1080.85205"
"8.60000","0.71684","1093.21289"
"8.70000","0.72511","1104.98523"
"8.80000","0.73317","1116.76562"
"8.90000","0.74144","1128.80212"
"9.00000","0.74980","1140.69373"
"9.10000","0.75857","1153.37024"
"9.20000","0.76704","1166.42932"
"9.30000","0.77551","1177.73547"
"9.40000","0.78337","1189.11938"
"9.50000","0.79133","1200.04797"
"9.60000","0.79980","1211.75623"
"9.70000","0.80857","1224.65930"
"9.80000","0.81723","1237.48560"
"9.90000","0.82550","1249.26196"
"10.00000","0.83346","1261.51160"
"10.10000","0.84163","1272.34387"
"10.20000","0.84989","1284.14209"
"10.30000","0.85836","1295.24316"
"10.40000","0.86693","1308.06079"
"10.50000","0.87539","1319.59827"
"10.60000","0.88376","1332.53186"
"10.70000","0.89172","1342.79761"
"10.80000","0.89978","1354.23853"
"10.90000","0.90805","1365.60681"
"11.00000","0.91662","1376.80811"
"11.10000","0.92529","1389.13525"
"11.20000","0.93375","1400.15161"
"11.30000","0.94212","1412.60022"
"11.40000","0.95028","1423.16455"
"11.50000","0.95825","1434.73792"
"11.60000","0.96641","1446.35376"
"11.70000","0.97498","1457.71631"
"11.80000","0.98365","1469.81018"
"11.90000","0.99221","1482.00562"
"12.00000","1.00048","1493.78284"
"12.10000","1.00834","1504.65112"
"12.20000","1.01650","1515.78174"
"12.30000","1.02487","1526.67285"
"12.40000","1.03334","1538.31750"
"12.50000","1.04200","1549.74133"
"12.60000","1.05017","1561.16675"
"12.70000","1.05833","1571.25537"
"12.80000","1.06650","1582.79749"
"12.90000","1.07466","1593.93433"
"13.00000","1.08323","1605.19446"
"13.10000","1.09170","1616.50940"
"13.20000","1.10016","1628.05469"
"13.30000","1.10873","1639.42041"
"13.40000","1.11699","1650.11719"
"13.50000","1.12526","1661.65845"
"13.60000","1.13332","1671.98218"
"13.70000","1.14159","1682.18127"
"13.80000","1.15016","1692.52625"
"13.90000","1.15852","1702.85217"
"14.00000","1.16679","1713.35059"
"14.10000","1.17525","1725.12549"
"14.20000","1.18322","1735.02844"
"14.30000","1.19138","1744.91821"
"14.40000","1.19995","1755.91016"
"14.50000","1.20872","1765.09619"
"14.60000","1.21708","1767.73840"
"14.70000","1.22525","1780.33411"
"14.80000","1.23361","1791.50024"
"14.90000","1.24168","1802.29175"
"15.00000","1.24974","1813.08557"
"15.10000","1.25831","1824.45679"
"15.20000","1.26718","1835.80615"
"15.30000","1.27524","1846.80762"
"15.40000","1.28351","1855.04651"
"15.50000","1.29157","1864.18848"
"15.60000","1.29983","1874.77881"
"15.70000","1.30820","1886.59265"
"15.80000","1.31667","1897.17725"
"15.90000","1.32523","1854.61548"
"16.00000","1.33370","1869.76953"
"16.10000","1.34207","1881.40491"
"16.20000","1.35013","1893.73767"
"16.30000","1.35819","1904.63257"
"16.40000","1.36656","1916.91736"
"16.50000","1.37513","1928.90295"
"16.60000","1.38359","1940.86902"
"16.70000","1.39196","1952.43774"
"16.80000","1.40023","1965.09326"
"16.90000","1.40819","1975.06995"
"17.00000","1.41655","1986.04712"
"17.10000","1.42492","1997.97693"
"17.20000","1.43359","2009.46106"
"17.30000","1.44205","2021.39893"
"17.40000","1.45052","2033.49500"
"17.50000","1.45869","2043.56799"
"17.60000","1.46665","2054.29370"
"17.70000","1.47481","2064.93091"
"17.80000","1.48348","2075.88135"
"17.90000","1.49175","2086.59985"
"18.00000","1.50001","2097.67188"
"18.10000","1.50858","2107.94556"
"18.20000","1.51694","2118.95239"
"18.30000","1.52481","2128.01294"
"18.40000","1.53307","2138.13623"
"18.50000","1.54154","2149.32422"
"18.60000","1.55021","2159.94873"
"18.70000","1.55847","2169.78125"
"18.80000","1.56674","2180.19824"
"18.90000","1.57510","2189.76123"
"19.00000","1.58347","2201.22021"
"19.10000","1.59143","2211.13477"
"19.20000","1.60010","2221.13892"
"19.30000","1.60877","2230.23340"
"19.40000","1.61703","2239.86353"
"19.50000","1.62510","2250.62061"
"19.60000","1.63346","2261.59326"
"19.70000","1.64163","2272.65869"
"19.80000","1.64989","2282.41211"
"19.90000","1.65836","2236.99829"
"20.00000","1.66713","2252.70166"
"20.10000","1.67559","2264.50854"
"20.20000","1.68366","2277.39917"
"20.30000","1.69172","2288.38428"
"20.40000","1.69988","2298.41016"
"20.50000","1.70815","2310.53516"
"20.60000","1.71682","2323.01904"
"20.70000","1.72549","2335.45361"
"20.80000","1.73395","2346.75122"
"20.90000","1.74212","2357.30615"
"21.00000","1.74998","2367.39233"
"21.10000","1.75794","2378.64844"
"21.20000","1.76651","2389.21753"
"21.30000","1.77518","2401.28687"
"21.40000","1.78364","2410.73633"
"21.50000","1.79181","2421.20483"
"21.60000","1.79997","2431.70190"
"21.70000","1.80824","2443.33716"
"21.80000","1.81650","2453.81201"
"21.90000","1.82507","2464.24316"
"22.00000","1.83344","2475.71240"
"22.10000","1.84200","2487.11963"
"22.20000","1.85047","2497.45996"
"22.30000","1.85853","2507.92310"
"22.40000","1.86660","2517.11060"
"22.50000","1.87496","2528.54004"
"22.60000","1.88343","2538.28540"
"22.70000","1.89190","2549.29858"
"22.80000","1.90036","2559.83716"
"22.90000","1.90893","2569.60522"
"23.00000","1.91689","2578.62988"
"23.10000","1.92476","2587.60742"
"23.20000","1.93322","2597.77393"
"23.30000","1.94219","2607.75806"
"23.40000","1.95056","2618.55981"
"23.50000","1.95872","2627.03760"
"23.60000","1.96689","2628.53345"
"23.70000","1.97495","2638.76294"
"23.80000","1.98311","2648.92456"
"23.90000","1.99158","2660.79907"
"24.00000","2.00025","2671.66187"
"24.10000","2.00872","2683.65747"
"24.20000","2.01678","2694.28687"
"24.30000","2.02494","2703.45093"
"24.40000","2.03351","2715.28857"
"24.50000","2.04168","2723.82642"
"24.60000","2.04994","2679.49390"
"24.70000","2.05851","2693.51343"
"24.80000","2.06697","2706.07739"
"24.90000","2.07534","2716.82568"
"25.00000","2.08330","2728.63965"
"25.10000","2.09147","2739.27051"
"25.20000","2.09963","2748.86963"
"25.30000","2.10810","2759.61792"
"25.40000","2.11697","2771.87915"
"25.50000","2.12554","2782.84937"
"25.60000","2.13370","2793.78735"
"25.70000","2.14186","2805.12036"
"25.80000","2.14983","2814.89160"
"25.90000","2.15819","2824.71558"
"26.00000","2.16676","2835.21924"
"26.10000","2.17543","2846.67529"
"26.20000","2.18379","2856.18335"
"26.30000","2.19186","2867.66431"
"26.40000","2.19992","2876.10059"
"26.50000","2.20839","2886.90991"
"26.60000","2.21665","2896.96411"
"26.70000","2.22512","2905.95288"
"26.80000","2.23349","2917.49658"
"26.90000","2.24205","2926.77441"
