General : Start date,"10/22/2024 9:09 AM"
General : End date,"10/22/2024 9:10 AM"
Specimen notes : Specimen note 1,"black, 200, batch 2, seq 2"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.64735"
"0.10000","0.00141","0.83305"
"0.20000","0.01129","13.82545"
"0.30000","0.02469","39.95052"
"0.40000","0.03286","57.51871"
"0.50000","0.04082","70.26273"
"0.60000","0.04989","86.94006"
"0.70000","0.05836","100.81628"
"0.80000","0.06673","115.19396"
"0.90000","0.07529","127.05574"
"1.00000","0.08386","142.64944"
"1.10000","0.09223","157.10156"
"1.20000","0.10029","169.79701"
"1.30000","0.10845","184.08302"
"1.40000","0.11682","196.74948"
"1.50000","0.12519","211.15849"
"1.60000","0.13375","225.53226"
"1.70000","0.14232","240.05098"
"1.80000","0.15069","254.84312"
"1.90000","0.15865","268.84943"
"2.00000","0.16681","281.47668"
"2.10000","0.17508","294.06793"
"2.20000","0.18344","309.45166"
"2.30000","0.19211","323.04504"
"2.40000","0.20038","337.11163"
"2.50000","0.20824","350.32422"
"2.60000","0.21640","364.03827"
"2.70000","0.22477","378.07278"
"2.80000","0.23354","392.35718"
"2.90000","0.24221","407.16660"
"3.00000","0.25057","420.39011"
"3.10000","0.25854","432.71106"
"3.20000","0.26690","446.53714"
"3.30000","0.27527","460.60452"
"3.40000","0.28363","474.92502"
"3.50000","0.29210","488.43845"
"3.60000","0.30037","501.84146"
"3.70000","0.30883","515.82733"
"3.80000","0.31720","529.11670"
"3.90000","0.32546","542.36224"
"4.00000","0.33332","555.43616"
"4.10000","0.34169","568.91742"
"4.20000","0.35026","582.76776"
"4.30000","0.35883","596.21155"
"4.40000","0.36709","609.93573"
"4.50000","0.37546","623.62939"
"4.60000","0.38362","636.29272"
"4.70000","0.39168","649.18872"
"4.80000","0.40005","662.88477"
"4.90000","0.40862","676.27130"
"5.00000","0.41729","690.30029"
"5.10000","0.42545","702.79126"
"5.20000","0.43361","716.13940"
"5.30000","0.44188","728.91553"
"5.40000","0.44994","741.74500"
"5.50000","0.45841","754.87213"
"5.60000","0.46698","768.33234"
"5.70000","0.47544","780.18073"
"5.80000","0.48341","793.97626"
"5.90000","0.49157","806.54321"
"6.00000","0.50004","818.55310"
"6.10000","0.50840","831.13184"
"6.20000","0.51657","844.39374"
"6.30000","0.52503","856.71069"
"6.40000","0.53380","870.72876"
"6.50000","0.54217","884.09564"
"6.60000","0.55023","895.87207"
"6.70000","0.55830","907.75269"
"6.80000","0.56666","920.81873"
"6.90000","0.57503","933.11304"
"7.00000","0.58360","945.80139"
"7.10000","0.59206","958.02051"
"7.20000","0.60053","969.88770"
"7.30000","0.60859","981.67279"
"7.40000","0.61655","992.93671"
"7.50000","0.62502","1005.34540"
"7.60000","0.63349","1018.07062"
"7.70000","0.64206","1030.44641"
"7.80000","0.65042","1042.11780"
"7.90000","0.65879","1054.53821"
"8.00000","0.66695","1065.85938"
"8.10000","0.67491","1077.03320"
"8.20000","0.68328","1089.04224"
"8.30000","0.69195","1101.46277"
"8.40000","0.70001","1112.54407"
"8.50000","0.70838","1124.56885"
"8.60000","0.71705","1136.56616"
"8.70000","0.72541","1147.43127"
"8.80000","0.73327","1158.38892"
"8.90000","0.74154","1169.94116"
"9.00000","0.75021","1182.04663"
"9.10000","0.75857","1193.43591"
"9.20000","0.76704","1206.00842"
"9.30000","0.77541","1216.79431"
"9.40000","0.78347","1227.78259"
"9.50000","0.79143","1238.31702"
"9.60000","0.79970","1250.36365"
"9.70000","0.80857","1262.01709"
"9.80000","0.81713","1273.85693"
"9.90000","0.82550","1284.38208"
"10.00000","0.83366","1293.72546"
"10.10000","0.84183","1305.63904"
"10.20000","0.84999","1316.30212"
"10.30000","0.85826","1326.12122"
"10.40000","0.86693","1337.96423"
"10.50000","0.87549","1349.17090"
"10.60000","0.88366","1359.88245"
"10.70000","0.89192","1370.83618"
"10.80000","0.90009","1380.89502"
"10.90000","0.90835","1390.64758"
"11.00000","0.91662","1401.73840"
"11.10000","0.92508","1413.26709"
"11.20000","0.93365","1423.88391"
"11.30000","0.94192","1434.16919"
"11.40000","0.95028","1444.33862"
"11.50000","0.95835","1453.83728"
"11.60000","0.96661","1465.27600"
"11.70000","0.97528","1476.48352"
"11.80000","0.98375","1486.88318"
"11.90000","0.99211","1497.63159"
"12.00000","1.00028","1507.97412"
"12.10000","1.00834","1517.31604"
"12.20000","1.01650","1527.77930"
"12.30000","1.02497","1538.23389"
"12.40000","1.03354","1547.86182"
"12.50000","1.04200","1558.84924"
"12.60000","1.05037","1569.57251"
"12.70000","1.05864","1579.47461"
"12.80000","1.06670","1589.19897"
"12.90000","1.07496","1599.23901"
"13.00000","1.08343","1609.71558"
"13.10000","1.09180","1619.73291"
"13.20000","1.10006","1629.75415"
"13.30000","1.10873","1640.57629"
"13.40000","1.11710","1650.41895"
"13.50000","1.12506","1659.92065"
"13.60000","1.13322","1670.29077"
"13.70000","1.14179","1680.80017"
"13.80000","1.15046","1691.61743"
"13.90000","1.15862","1701.68408"
"14.00000","1.16699","1710.89844"
"14.10000","1.17546","1720.77307"
"14.20000","1.18352","1730.73096"
"14.30000","1.19148","1740.51636"
"14.40000","1.20015","1749.63025"
"14.50000","1.20882","1760.71167"
"14.60000","1.21708","1770.64294"
"14.70000","1.22525","1779.19824"
"14.80000","1.23361","1789.79468"
"14.90000","1.24188","1798.41113"
"15.00000","1.25004","1807.76868"
"15.10000","1.25851","1817.00476"
"15.20000","1.26708","1827.08167"
"15.30000","1.27524","1835.70129"
"15.40000","1.28361","1845.84021"
"15.50000","1.29157","1853.95203"
"15.60000","1.29983","1862.81519"
"15.70000","1.30820","1871.74902"
"15.80000","1.31677","1881.41125"
"15.90000","1.32544","1890.97437"
"16.00000","1.33370","1900.25122"
"16.10000","1.34197","1908.19470"
"16.20000","1.35003","1916.90344"
"16.30000","1.35819","1925.26135"
"16.40000","1.36656","1933.07935"
"16.50000","1.37533","1942.93127"
"16.60000","1.38380","1950.66394"
"16.70000","1.39206","1960.24182"
"16.80000","1.40012","1968.76489"
"16.90000","1.40829","1976.71155"
"17.00000","1.41676","1985.01440"
"17.10000","1.42512","1992.96887"
"17.20000","1.43349","2002.50110"
"17.30000","1.44205","2010.91614"
"17.40000","1.45052","2021.04883"
"17.50000","1.45879","2029.16296"
"17.60000","1.46675","2037.24182"
"17.70000","1.47511","2045.78784"
"17.80000","1.48358","2055.59985"
"17.90000","1.49185","2063.91772"
"18.00000","1.50031","2073.48608"
"18.10000","1.50878","2082.54150"
"18.20000","1.51694","2090.83960"
"18.30000","1.52501","2099.56104"
"18.40000","1.53317","2107.58447"
"18.50000","1.54184","2116.56030"
"18.60000","1.55041","2127.09644"
"18.70000","1.55847","2134.77734"
"18.80000","1.56674","2143.73389"
"18.90000","1.57520","2152.32129"
"19.00000","1.58337","2161.55444"
"19.10000","1.59153","2169.28223"
"19.20000","1.60030","2179.37402"
"19.30000","1.60887","2188.29858"
"19.40000","1.61663","2196.17993"
"19.50000","1.62499","2205.25293"
"19.60000","1.63366","2214.87964"
"19.70000","1.64193","2223.25635"
"19.80000","1.65019","2231.80273"
"19.90000","1.65866","2240.92065"
"20.00000","1.66713","2250.54224"
"20.10000","1.67549","2258.32202"
"20.20000","1.68356","2267.24414"
"20.30000","1.69172","2275.46460"
"20.40000","1.69999","2284.19873"
"20.50000","1.70825","2292.61841"
"20.60000","1.71682","2302.34351"
"20.70000","1.72539","2311.18799"
"20.80000","1.73385","2320.78296"
"20.90000","1.74212","2329.20508"
"21.00000","1.75008","2337.59814"
"21.10000","1.75814","2345.10742"
"21.20000","1.76671","2353.61035"
"21.30000","1.77528","2362.64526"
"21.40000","1.78364","2371.06641"
"21.50000","1.79191","2380.26440"
"21.60000","1.79997","2387.92480"
"21.70000","1.80814","2397.06543"
"21.80000","1.81650","2405.37866"
"21.90000","1.82517","2414.30615"
"22.00000","1.83354","2423.20996"
"22.10000","1.84210","2432.12256"
"22.20000","1.85057","2441.03516"
"22.30000","1.85853","2448.52881"
"22.40000","1.86650","2456.33374"
"22.50000","1.87496","2465.60815"
"22.60000","1.88333","2475.39673"
"22.70000","1.89180","2484.30859"
"22.80000","1.90056","2493.53467"
"22.90000","1.90893","2502.48877"
"23.00000","1.91679","2510.32861"
"23.10000","1.92465","2517.88428"
"23.20000","1.93312","2525.89893"
"23.30000","1.94189","2535.96240"
"23.40000","1.95036","2544.76929"
"23.50000","1.95872","2552.91699"
"23.60000","1.96699","2561.72559"
"23.70000","1.97495","2569.77148"
"23.80000","1.98301","2577.45239"
"23.90000","1.99168","2587.03638"
"24.00000","2.00045","2595.17725"
"24.10000","2.00872","2603.36108"
"24.20000","2.01678","2611.71436"
"24.30000","2.02494","2619.35376"
"24.40000","2.03331","2628.16602"
"24.50000","2.04147","2636.21362"
"24.60000","2.04994","2645.09253"
"24.70000","2.05861","2654.16968"
"24.80000","2.06697","2662.27368"
"24.90000","2.07544","2670.83765"
"25.00000","2.08361","2680.35815"
"25.10000","2.09187","2687.39673"
"25.20000","2.10004","2695.53027"
"25.30000","2.10860","2704.50635"
"25.40000","2.11727","2714.31836"
"25.50000","2.12564","2722.34351"
"25.60000","2.13390","2730.06104"
"25.70000","2.14186","2738.04199"
"25.80000","2.14993","2746.13110"
"25.90000","2.15819","2754.24463"
"26.00000","2.16696","2762.44653"
"26.10000","2.17563","2770.83813"
"26.20000","2.18390","2780.02173"
"26.30000","2.19186","2787.62280"
"26.40000","2.19992","2794.57031"
"26.50000","2.20829","2803.31274"
"26.60000","2.21675","2812.39624"
"26.70000","2.22532","2820.87231"
"26.80000","2.23369","2829.45361"
"26.90000","2.24215","2837.41968"
