General : Start date,"10/22/2024 9:32 AM"
General : End date,"10/22/2024 9:33 AM"
Specimen notes : Specimen note 1,"blue, 200, batch 5, seq 8"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.37047"
"0.10000","0.00111","0.08319"
"0.20000","0.00786","7.29710"
"0.30000","0.02117","32.32445"
"0.40000","0.03175","51.79268"
"0.50000","0.04012","65.36646"
"0.60000","0.04939","81.60658"
"0.70000","0.05856","96.71529"
"0.80000","0.06683","110.87984"
"0.90000","0.07509","125.20033"
"1.00000","0.08336","138.29694"
"1.10000","0.09182","153.34218"
"1.20000","0.10029","167.94316"
"1.30000","0.10855","168.74158"
"1.40000","0.11722","186.01987"
"1.50000","0.12539","199.04596"
"1.60000","0.13325","212.80936"
"1.70000","0.14141","228.16174"
"1.80000","0.14988","243.17955"
"1.90000","0.15855","258.30081"
"2.00000","0.16691","273.07025"
"2.10000","0.17528","287.62970"
"2.20000","0.18355","301.44717"
"2.30000","0.19161","314.72083"
"2.40000","0.19987","329.57413"
"2.50000","0.20854","345.28378"
"2.60000","0.21711","359.63251"
"2.70000","0.22537","373.95688"
"2.80000","0.23344","388.02509"
"2.90000","0.24180","402.45993"
"3.00000","0.24997","416.96844"
"3.10000","0.25823","431.01315"
"3.20000","0.26670","445.30231"
"3.30000","0.27537","461.04327"
"3.40000","0.28383","475.38806"
"3.50000","0.29190","489.09894"
"3.60000","0.30006","503.67957"
"3.70000","0.30823","517.32391"
"3.80000","0.31669","532.29938"
"3.90000","0.32516","547.21924"
"4.00000","0.33373","561.01636"
"4.10000","0.34219","575.68701"
"4.20000","0.35046","589.76312"
"4.30000","0.35852","603.24048"
"4.40000","0.36649","617.51239"
"4.50000","0.37485","632.20660"
"4.60000","0.38352","647.56445"
"4.70000","0.39209","662.84796"
"4.80000","0.40025","676.31903"
"4.90000","0.40811","689.42273"
"5.00000","0.41628","703.70093"
"5.10000","0.42474","717.44470"
"5.20000","0.43341","733.05646"
"5.30000","0.44198","747.15204"
"5.40000","0.45035","762.31873"
"5.50000","0.45851","775.67157"
"5.60000","0.46698","789.22186"
"5.70000","0.47514","803.29468"
"5.80000","0.48351","817.58539"
"5.90000","0.49187","832.33209"
"6.00000","0.50024","845.92078"
"6.10000","0.50871","860.45514"
"6.20000","0.51717","874.83282"
"6.30000","0.52524","887.97333"
"6.40000","0.53310","900.69623"
"6.50000","0.54167","915.78693"
"6.60000","0.55023","929.24628"
"6.70000","0.55860","943.73206"
"6.80000","0.56696","958.14661"
"6.90000","0.57543","971.50806"
"7.00000","0.58339","984.94861"
"7.10000","0.59126","998.12048"
"7.20000","0.59992","1012.71600"
"7.30000","0.60859","1026.45667"
"7.40000","0.61706","1040.39001"
"7.50000","0.62522","1054.45752"
"7.60000","0.63349","1067.95056"
"7.70000","0.64185","1081.54236"
"7.80000","0.65012","1095.40051"
"7.90000","0.65838","1108.87097"
"8.00000","0.66695","1122.66870"
"8.10000","0.67532","1137.26514"
"8.20000","0.68328","1149.97852"
"8.30000","0.69144","1163.41516"
"8.40000","0.69981","1176.23120"
"8.50000","0.70818","1188.96350"
"8.60000","0.71644","1203.47363"
"8.70000","0.72501","1217.53723"
"8.80000","0.73368","1231.74866"
"8.90000","0.74204","1244.57654"
"9.00000","0.75001","1257.38416"
"9.10000","0.75817","1271.27368"
"9.20000","0.76654","1284.34668"
"9.30000","0.77500","1298.45093"
"9.40000","0.78357","1311.72620"
"9.50000","0.79204","1325.08850"
"9.60000","0.80030","1339.04700"
"9.70000","0.80826","1350.78333"
"9.80000","0.81653","1363.01575"
"9.90000","0.82490","1376.79248"
"10.00000","0.83346","1389.93140"
"10.10000","0.84193","1403.33362"
"10.20000","0.85050","1417.78809"
"10.30000","0.85856","1431.31946"
"10.40000","0.86662","1443.52527"
"10.50000","0.87479","1455.55469"
"10.60000","0.88346","1468.98120"
"10.70000","0.89192","1482.57300"
"10.80000","0.90009","1496.15076"
"10.90000","0.90845","1509.43152"
"11.00000","0.91712","1523.23083"
"11.10000","0.92529","1535.97021"
"11.20000","0.93325","1548.23938"
"11.30000","0.94141","1561.14404"
"11.40000","0.95018","1574.85413"
"11.50000","0.95845","1588.28455"
"11.60000","0.96671","1600.61255"
"11.70000","0.97528","1613.12610"
"11.80000","0.98324","1626.44531"
"11.90000","0.99131","1638.87976"
"12.00000","0.99977","1650.92419"
"12.10000","1.00874","1664.88660"
"12.20000","1.01711","1678.55286"
"12.30000","1.02527","1690.73120"
"12.40000","1.03354","1703.94373"
"12.50000","1.04180","1716.08923"
"12.60000","1.04997","1729.11841"
"12.70000","1.05823","1741.31641"
"12.80000","1.06690","1754.09485"
"12.90000","1.07527","1768.47876"
"13.00000","1.08353","1779.88538"
"13.10000","1.09160","1792.77356"
"13.20000","1.09986","1803.88318"
"13.30000","1.10802","1815.61023"
"13.40000","1.11659","1827.60754"
"13.50000","1.12516","1841.22900"
"13.60000","1.13363","1852.71875"
"13.70000","1.14199","1865.51599"
"13.80000","1.15016","1878.05066"
"13.90000","1.15822","1888.88928"
"14.00000","1.16659","1901.14355"
"14.10000","1.17525","1913.59460"
"14.20000","1.18382","1927.05566"
"14.30000","1.19209","1939.59192"
"14.40000","1.20015","1951.75610"
"14.50000","1.20811","1962.94336"
"14.60000","1.21648","1974.47766"
"14.70000","1.22495","1986.47095"
"14.80000","1.23351","1998.11743"
"14.90000","1.24188","2012.07422"
"15.00000","1.25034","2024.18359"
"15.10000","1.25861","2036.42542"
"15.20000","1.26657","2048.21045"
"15.30000","1.27494","2059.79956"
"15.40000","1.28330","2071.38940"
"15.50000","1.29157","2084.18042"
"15.60000","1.30004","2096.74512"
"15.70000","1.30891","2108.50269"
"15.80000","1.31707","2120.37305"
"15.90000","1.32483","2130.68677"
"16.00000","1.33310","2143.19702"
"16.10000","1.34187","2154.60059"
"16.20000","1.35033","2167.76221"
"16.30000","1.35860","2178.18555"
"16.40000","1.36686","2190.12085"
"16.50000","1.37533","2201.88379"
"16.60000","1.38319","2213.46143"
"16.70000","1.39136","2224.94238"
"16.80000","1.40012","2237.86328"
"16.90000","1.40899","2250.29395"
"17.00000","1.41706","2261.83691"
"17.10000","1.42512","2273.55444"
"17.20000","1.43339","2284.84033"
"17.30000","1.44165","2296.61597"
"17.40000","1.44982","2307.38232"
"17.50000","1.45848","2319.88672"
"17.60000","1.46695","2330.97754"
"17.70000","1.47532","2337.97363"
"17.80000","1.48358","2349.39429"
"17.90000","1.49164","2360.15503"
"18.00000","1.49971","2371.57104"
"18.10000","1.50818","2382.72217"
"18.20000","1.51674","2394.83228"
"18.30000","1.52541","2406.10254"
"18.40000","1.53368","2417.28735"
"18.50000","1.54194","2428.63672"
"18.60000","1.54990","2437.00708"
"18.70000","1.55807","2445.44482"
"18.80000","1.56653","2457.48389"
"18.90000","1.57540","2468.86230"
"19.00000","1.58397","2480.04614"
"19.10000","1.59204","2491.97534"
"19.20000","1.60010","2502.07104"
"19.30000","1.60816","2513.74316"
"19.40000","1.61643","2524.70703"
"19.50000","1.62499","2536.02832"
"19.60000","1.63346","2547.81396"
"19.70000","1.64193","2559.61157"
"19.80000","1.65040","2570.65771"
"19.90000","1.65856","2581.10352"
"20.00000","1.66662","2592.03613"
"20.10000","1.67509","2603.18896"
"20.20000","1.68346","2613.69897"
"20.30000","1.69182","2625.02344"
"20.40000","1.70019","2636.67505"
"20.50000","1.70865","2646.59912"
"20.60000","1.71682","2658.84106"
"20.70000","1.72478","2668.71094"
"20.80000","1.73315","2679.08179"
"20.90000","1.74181","2689.14136"
"21.00000","1.75018","2701.18115"
"21.10000","1.75845","2712.22656"
"21.20000","1.76671","2722.57617"
"21.30000","1.77498","2732.60840"
"21.40000","1.78304","2743.39966"
"21.50000","1.79141","2747.96143"
"21.60000","1.80028","2754.93872"
"21.70000","1.80884","2766.28979"
"21.80000","1.81681","2776.34082"
"21.90000","1.82507","2786.87061"
"22.00000","1.83364","2797.67139"
"22.10000","1.84180","2808.77075"
"22.20000","1.85017","2819.38599"
"22.30000","1.85853","2828.64331"
"22.40000","1.86690","2839.88525"
"22.50000","1.87527","2849.99756"
"22.60000","1.88343","2859.85645"
"22.70000","1.89159","2870.08936"
"22.80000","1.89996","2880.24634"
"22.90000","1.90823","2890.81128"
"23.00000","1.91679","2900.92578"
"23.10000","1.92526","2912.47656"
"23.20000","1.93363","2923.07837"
"23.30000","1.94179","2932.70728"
"23.40000","1.94985","2942.49194"
"23.50000","1.95812","2952.93848"
"23.60000","1.96669","2962.55957"
"23.70000","1.97515","2973.39233"
"23.80000","1.98352","2983.07690"
"23.90000","1.99168","2994.65112"
"24.00000","1.99985","3003.14844"
"24.10000","2.00811","3012.88281"
"24.20000","2.01658","3021.23291"
"24.30000","2.02515","3030.76904"
"24.40000","2.03351","3040.21851"
"24.50000","2.04188","3048.31226"
"24.60000","2.05024","3057.72559"
"24.70000","2.05841","3067.17969"
"24.80000","2.06657","3076.87646"
"24.90000","2.07504","3086.00610"
"25.00000","2.08330","3095.70703"
"25.10000","2.09187","3106.21484"
"25.20000","2.10054","3115.80591"
"25.30000","2.10891","3125.67505"
"25.40000","2.11667","3135.14331"
"25.50000","2.12463","3143.60229"
"25.60000","2.13330","3152.97461"
"25.70000","2.14207","3162.68726"
"25.80000","2.15023","3171.75659"
"25.90000","2.15860","3180.84058"
"26.00000","2.16686","3190.28052"
"26.10000","2.17493","3198.35181"
"26.20000","2.18309","3207.63477"
"26.30000","2.19176","3217.51904"
"26.40000","2.20043","3226.85010"
"26.50000","2.20869","3235.65234"
"26.60000","2.21665","3243.17114"
"26.70000","2.22482","3251.95752"
"26.80000","2.23328","3259.01392"
"26.90000","2.24145","3267.88721"
