General : Start date,"10/29/2024 10:15 AM"
General : End date,"10/29/2024 10:15 AM"
Specimen notes : Specimen note 1,"Day 2, black, 215, batch 10, seq 28"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.53598"
"0.10000","0.00141","-0.73970"
"0.20000","0.00947","9.36620"
"0.30000","0.02308","35.51634"
"0.40000","0.03256","54.78948"
"0.50000","0.04082","70.77495"
"0.60000","0.04929","86.16260"
"0.70000","0.05765","100.93438"
"0.80000","0.06632","115.46563"
"0.90000","0.07509","130.09560"
"1.00000","0.08376","143.65607"
"1.10000","0.09202","157.74854"
"1.20000","0.10029","171.43045"
"1.30000","0.10825","184.48553"
"1.40000","0.11642","198.64851"
"1.50000","0.12488","211.55553"
"1.60000","0.13355","227.11084"
"1.70000","0.14222","241.26131"
"1.80000","0.15028","254.50443"
"1.90000","0.15855","268.89780"
"2.00000","0.16681","283.86154"
"2.10000","0.17518","297.43375"
"2.20000","0.18355","312.13736"
"2.30000","0.19201","326.23691"
"2.40000","0.20058","342.36499"
"2.50000","0.20884","355.36914"
"2.60000","0.21701","370.18793"
"2.70000","0.22497","384.17621"
"2.80000","0.23334","396.31302"
"2.90000","0.24190","411.65518"
"3.00000","0.25017","424.43918"
"3.10000","0.25843","439.13574"
"3.20000","0.26700","452.57321"
"3.30000","0.27517","466.09998"
"3.40000","0.28323","478.16547"
"3.50000","0.29160","491.89514"
"3.60000","0.30016","505.76907"
"3.70000","0.30853","520.50793"
"3.80000","0.31690","534.45624"
"3.90000","0.32516","547.13208"
"4.00000","0.33322","560.36505"
"4.10000","0.34129","573.84949"
"4.20000","0.34985","587.00647"
"4.30000","0.35852","601.48053"
"4.40000","0.36699","615.22900"
"4.50000","0.37485","628.90698"
"4.60000","0.38332","641.47241"
"4.70000","0.39189","655.80933"
"4.80000","0.40025","669.21075"
"4.90000","0.40852","681.36554"
"5.00000","0.41708","694.76459"
"5.10000","0.42575","709.49725"
"5.20000","0.43392","722.83826"
"5.30000","0.44198","734.32867"
"5.40000","0.45014","747.11505"
"5.50000","0.45851","760.02515"
"5.60000","0.46667","773.18207"
"5.70000","0.47524","787.31372"
"5.80000","0.48381","801.29419"
"5.90000","0.49207","814.92596"
"6.00000","0.50024","826.72498"
"6.10000","0.50840","840.65997"
"6.20000","0.51657","852.39093"
"6.30000","0.52503","866.68713"
"6.40000","0.53350","879.64899"
"6.50000","0.54207","891.78894"
"6.60000","0.55033","904.79230"
"6.70000","0.55830","916.92834"
"6.80000","0.56636","929.73273"
"6.90000","0.57473","942.18756"
"7.00000","0.58339","954.24915"
"7.10000","0.59196","968.48810"
"7.20000","0.60013","980.84436"
"7.30000","0.60839","994.83032"
"7.40000","0.61676","1006.12238"
"7.50000","0.62502","1018.92603"
"7.60000","0.63329","1030.89673"
"7.70000","0.64165","1044.25500"
"7.80000","0.65022","1057.87109"
"7.90000","0.65879","1070.11914"
"8.00000","0.66715","1082.73853"
"8.10000","0.67522","1094.97498"
"8.20000","0.68328","1106.98328"
"8.30000","0.69165","1118.67566"
"8.40000","0.70031","1131.85864"
"8.50000","0.70858","1144.08386"
"8.60000","0.71705","1155.13232"
"8.70000","0.72541","1168.05261"
"8.80000","0.73337","1180.12292"
"8.90000","0.74134","1191.90247"
"9.00000","0.75001","1204.66443"
"9.10000","0.75877","1217.19934"
"9.20000","0.76704","1229.24524"
"9.30000","0.77520","1241.48767"
"9.40000","0.78337","1254.08057"
"9.50000","0.79133","1265.73633"
"9.60000","0.79950","1276.83411"
"9.70000","0.80816","1289.94324"
"9.80000","0.81693","1302.61279"
"9.90000","0.82520","1313.34558"
"10.00000","0.83346","1325.39062"
"10.10000","0.84153","1337.09033"
"10.20000","0.84989","1348.81030"
"10.30000","0.85836","1361.30042"
"10.40000","0.86672","1373.27356"
"10.50000","0.87539","1384.70190"
"10.60000","0.88396","1397.02051"
"10.70000","0.89212","1408.04468"
"10.80000","0.90029","1418.94507"
"10.90000","0.90825","1430.92529"
"11.00000","0.91642","1441.56238"
"11.10000","0.92508","1453.57227"
"11.20000","0.93375","1466.20813"
"11.30000","0.94202","1477.17664"
"11.40000","0.95028","1488.45557"
"11.50000","0.95825","1498.72046"
"11.60000","0.96651","1510.30249"
"11.70000","0.97498","1521.49988"
"11.80000","0.98354","1533.22217"
"11.90000","0.99191","1544.30908"
"12.00000","1.00038","1555.50330"
"12.10000","1.00854","1566.63708"
"12.20000","1.01640","1577.33545"
"12.30000","1.02467","1588.59546"
"12.40000","1.03354","1600.72058"
"12.50000","1.04190","1611.87170"
"12.60000","1.05027","1623.09705"
"12.70000","1.05884","1634.16919"
"12.80000","1.06710","1644.69031"
"12.90000","1.07486","1654.33008"
"13.00000","1.08313","1664.46021"
"13.10000","1.09160","1675.24854"
"13.20000","1.10026","1685.25330"
"13.30000","1.10873","1696.36853"
"13.40000","1.11689","1706.24719"
"13.50000","1.12516","1716.28406"
"13.60000","1.13332","1727.08655"
"13.70000","1.14159","1736.99109"
"13.80000","1.15016","1746.17322"
"13.90000","1.15882","1756.76575"
"14.00000","1.16709","1766.29651"
"14.10000","1.17515","1777.02295"
"14.20000","1.18352","1786.38989"
"14.30000","1.19168","1796.85950"
"14.40000","1.19995","1807.14099"
"14.50000","1.20841","1817.29846"
"14.60000","1.21698","1827.98340"
"14.70000","1.22535","1838.07202"
"14.80000","1.23341","1848.47644"
"14.90000","1.24148","1858.73364"
"15.00000","1.24994","1868.99158"
"15.10000","1.25831","1879.29724"
"15.20000","1.26677","1889.33960"
"15.30000","1.27534","1900.15845"
"15.40000","1.28371","1909.00134"
"15.50000","1.29187","1919.21851"
"15.60000","1.29983","1928.37878"
"15.70000","1.30800","1937.43945"
"15.80000","1.31667","1948.36487"
"15.90000","1.32554","1958.59692"
"16.00000","1.33380","1968.71924"
"16.10000","1.34207","1978.39343"
"16.20000","1.35023","1987.68298"
"16.30000","1.35830","1998.09985"
"16.40000","1.36666","2006.43347"
"16.50000","1.37503","2016.55518"
"16.60000","1.38349","2027.06995"
"16.70000","1.39196","2036.36572"
"16.80000","1.40053","2047.16345"
"16.90000","1.40849","2056.81958"
"17.00000","1.41676","2065.69238"
"17.10000","1.42502","2075.59668"
"17.20000","1.43339","2085.73950"
"17.30000","1.44175","2095.61987"
"17.40000","1.45032","2105.29077"
"17.50000","1.45879","2114.96729"
"17.60000","1.46675","2124.88110"
"17.70000","1.47481","2134.80225"
"17.80000","1.48308","2143.90747"
"17.90000","1.49175","2154.16406"
"18.00000","1.50021","2164.06128"
"18.10000","1.50868","2173.56079"
"18.20000","1.51705","2183.92993"
"18.30000","1.52511","2193.21167"
"18.40000","1.53317","2201.95117"
"18.50000","1.54164","2212.06812"
"18.60000","1.55041","2221.73828"
"18.70000","1.55867","2231.25488"
"18.80000","1.56684","2240.52808"
"18.90000","1.57520","2250.55469"
"19.00000","1.58347","2259.16016"
"19.10000","1.59173","2268.87354"
"19.20000","1.60010","2277.53613"
"19.30000","1.60867","2288.08398"
"19.40000","1.61703","2298.25732"
"19.50000","1.62540","2306.79150"
"19.60000","1.63346","2315.94214"
"19.70000","1.64163","2324.70117"
"19.80000","1.64979","2332.92505"
"19.90000","1.65826","2342.21606"
"20.00000","1.66682","2352.18896"
"20.10000","1.67539","2361.65161"
"20.20000","1.68376","2370.15112"
"20.30000","1.69182","2379.74854"
"20.40000","1.69978","2387.64893"
"20.50000","1.70785","2396.74072"
"20.60000","1.71652","2406.51758"
"20.70000","1.72508","2415.63086"
"20.80000","1.73375","2424.26514"
"20.90000","1.74192","2433.36206"
"21.00000","1.74998","2442.18848"
"21.10000","1.75824","2450.98828"
"21.20000","1.76661","2460.61523"
"21.30000","1.77528","2469.13843"
"21.40000","1.78374","2478.41382"
"21.50000","1.79211","2488.13745"
"21.60000","1.80058","2496.46313"
"21.70000","1.80854","2505.42358"
"21.80000","1.81650","2512.72754"
"21.90000","1.82497","2522.10620"
"22.00000","1.83354","2530.78857"
"22.10000","1.84200","2539.85571"
"22.20000","1.85047","2547.53491"
"22.30000","1.85894","2556.08081"
"22.40000","1.86670","2564.83350"
"22.50000","1.87466","2572.62109"
"22.60000","1.88313","2582.21680"
"22.70000","1.89190","2590.48926"
"22.80000","1.90016","2599.03979"
"22.90000","1.90863","2607.62256"
"23.00000","1.91699","2616.20312"
"23.10000","1.92476","2625.24170"
"23.20000","1.93292","2632.72217"
"23.30000","1.94169","2641.15991"
"23.40000","1.95056","2650.70874"
"23.50000","1.95882","2659.55786"
"23.60000","1.96679","2667.91943"
"23.70000","1.97515","2676.42554"
"23.80000","1.98342","2685.35132"
"23.90000","1.99168","2692.89062"
"24.00000","2.00005","2701.25317"
"24.10000","2.00862","2709.78003"
"24.20000","2.01698","2717.48926"
"24.30000","2.02535","2726.75439"
"24.40000","2.03341","2734.63184"
"24.50000","2.04168","2743.36987"
"24.60000","2.05004","2751.65479"
"24.70000","2.05841","2759.77051"
"24.80000","2.06697","2768.07349"
"24.90000","2.07544","2777.06079"
"25.00000","2.08361","2785.77197"
"25.10000","2.09167","2793.18555"
"25.20000","2.09973","2800.88599"
"25.30000","2.10830","2809.07544"
"25.40000","2.11697","2818.01465"
"25.50000","2.12533","2826.02075"
"25.60000","2.13360","2834.31494"
"25.70000","2.14166","2842.76318"
"25.80000","2.14993","2850.43701"
"25.90000","2.15809","2859.57202"
"26.00000","2.16666","2867.35718"
"26.10000","2.17523","2876.31201"
"26.20000","2.18339","2884.27344"
"26.30000","2.19176","2892.15088"
"26.40000","2.20012","2900.82373"
"26.50000","2.20819","2909.17139"
"26.60000","2.21655","2917.95557"
"26.70000","2.22512","2926.27515"
"26.80000","2.23349","2934.13208"
"26.90000","2.24195","2942.75171"
