General : Start date,"10/22/2024 9:55 AM"
General : End date,"10/22/2024 9:56 AM"
Specimen notes : Specimen note 1,"green, 200, batch 7, seq 16"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.46137"
"0.10000","0.00131","-0.92678"
"0.20000","0.00988","9.44160"
"0.30000","0.02308","31.81515"
"0.40000","0.03246","48.91557"
"0.50000","0.04092","62.03178"
"0.60000","0.04989","76.14305"
"0.70000","0.05826","91.28467"
"0.80000","0.06642","103.71137"
"0.90000","0.07469","117.16449"
"1.00000","0.08336","130.24544"
"1.10000","0.09213","144.17337"
"1.20000","0.10059","144.20393"
"1.30000","0.10866","158.47975"
"1.40000","0.11692","171.46902"
"1.50000","0.12529","185.36327"
"1.60000","0.13345","198.53117"
"1.70000","0.14182","213.00993"
"1.80000","0.15038","227.37978"
"1.90000","0.15895","242.11240"
"2.00000","0.16732","254.90813"
"2.10000","0.17508","268.65585"
"2.20000","0.18334","282.15598"
"2.30000","0.19171","296.68802"
"2.40000","0.20018","309.53000"
"2.50000","0.20854","323.61151"
"2.60000","0.21701","336.88910"
"2.70000","0.22548","352.09732"
"2.80000","0.23354","364.89932"
"2.90000","0.24160","377.77814"
"3.00000","0.25007","391.84787"
"3.10000","0.25864","406.47079"
"3.20000","0.26700","420.37680"
"3.30000","0.27537","434.45361"
"3.40000","0.28373","447.55884"
"3.50000","0.29190","461.15140"
"3.60000","0.30026","475.56039"
"3.70000","0.30843","488.33817"
"3.80000","0.31700","502.27237"
"3.90000","0.32536","515.18872"
"4.00000","0.33373","529.69183"
"4.10000","0.34199","543.33923"
"4.20000","0.35026","556.71399"
"4.30000","0.35832","569.88269"
"4.40000","0.36659","583.18304"
"4.50000","0.37495","597.18231"
"4.60000","0.38362","611.81226"
"4.70000","0.39209","625.26221"
"4.80000","0.40045","639.34296"
"4.90000","0.40862","653.69397"
"5.00000","0.41678","666.76868"
"5.10000","0.42515","680.66602"
"5.20000","0.43382","693.85352"
"5.30000","0.44218","707.35760"
"5.40000","0.45045","721.21967"
"5.50000","0.45871","734.80603"
"5.60000","0.46678","747.79291"
"5.70000","0.47494","761.23120"
"5.80000","0.48341","774.20087"
"5.90000","0.49207","788.00104"
"6.00000","0.50054","801.69232"
"6.10000","0.50871","814.73962"
"6.20000","0.51677","828.76318"
"6.30000","0.52503","840.94537"
"6.40000","0.53340","854.32092"
"6.50000","0.54177","868.91882"
"6.60000","0.55033","882.16040"
"6.70000","0.55880","895.99976"
"6.80000","0.56706","909.46069"
"6.90000","0.57513","922.72351"
"7.00000","0.58319","935.18933"
"7.10000","0.59176","948.64166"
"7.20000","0.60033","962.39716"
"7.30000","0.60879","976.34473"
"7.40000","0.61726","989.52911"
"7.50000","0.62542","1003.21100"
"7.60000","0.63339","1014.69122"
"7.70000","0.64165","1027.71814"
"7.80000","0.65012","1040.18250"
"7.90000","0.65848","1054.44568"
"8.00000","0.66665","1067.09802"
"8.10000","0.67532","1080.95154"
"8.20000","0.68378","1094.64673"
"8.30000","0.69175","1106.57043"
"8.40000","0.69971","1118.74402"
"8.50000","0.70818","1132.65955"
"8.60000","0.71695","1146.47937"
"8.70000","0.72531","1159.84546"
"8.80000","0.73368","1172.24792"
"8.90000","0.74194","1185.33191"
"9.00000","0.75011","1198.22961"
"9.10000","0.75807","1210.88660"
"9.20000","0.76664","1223.19580"
"9.30000","0.77541","1237.40271"
"9.40000","0.78387","1251.10181"
"9.50000","0.79194","1263.10461"
"9.60000","0.80010","1275.17480"
"9.70000","0.80826","1288.38660"
"9.80000","0.81673","1302.20007"
"9.90000","0.82530","1315.25366"
"10.00000","0.83376","1327.54480"
"10.10000","0.84233","1340.13599"
"10.20000","0.85050","1352.12244"
"10.30000","0.85866","1365.40076"
"10.40000","0.86683","1376.92725"
"10.50000","0.87519","1389.58508"
"10.60000","0.88346","1403.02332"
"10.70000","0.89202","1416.46777"
"10.80000","0.90059","1427.74829"
"10.90000","0.90886","1441.13782"
"11.00000","0.91682","1453.81055"
"11.10000","0.92488","1465.10510"
"11.20000","0.93335","1478.72351"
"11.30000","0.94182","1491.61096"
"11.40000","0.95038","1502.77698"
"11.50000","0.95865","1515.27417"
"11.60000","0.96671","1527.19482"
"11.70000","0.97467","1539.15991"
"11.80000","0.98304","1551.66028"
"11.90000","0.99171","1562.85986"
"12.00000","1.00028","1575.96277"
"12.10000","1.00884","1589.25696"
"12.20000","1.01711","1601.68054"
"12.30000","1.02537","1614.29285"
"12.40000","1.03364","1626.32080"
"12.50000","1.04200","1638.52185"
"12.60000","1.05037","1651.13879"
"12.70000","1.05864","1663.70911"
"12.80000","1.06700","1675.41724"
"12.90000","1.07557","1688.48413"
"13.00000","1.08373","1700.73450"
"13.10000","1.09170","1712.20056"
"13.20000","1.10006","1724.23865"
"13.30000","1.10863","1736.70227"
"13.40000","1.11720","1748.93140"
"13.50000","1.12546","1759.48389"
"13.60000","1.13383","1771.43176"
"13.70000","1.14199","1783.34058"
"13.80000","1.14995","1795.05200"
"13.90000","1.15822","1806.27832"
"14.00000","1.16679","1819.10864"
"14.10000","1.17546","1825.76929"
"14.20000","1.18362","1837.92725"
"14.30000","1.19178","1850.37048"
"14.40000","1.20015","1862.19067"
"14.50000","1.20841","1873.43896"
"14.60000","1.21678","1885.72607"
"14.70000","1.22535","1897.41553"
"14.80000","1.23371","1908.82043"
"14.90000","1.24198","1919.96790"
"15.00000","1.25024","1932.00500"
"15.10000","1.25831","1942.90247"
"15.20000","1.26657","1954.00024"
"15.30000","1.27494","1965.14819"
"15.40000","1.28361","1977.28186"
"15.50000","1.29217","1990.52026"
"15.60000","1.30054","2002.18542"
"15.70000","1.30870","2012.86633"
"15.80000","1.31667","2023.52551"
"15.90000","1.32503","2034.96570"
"16.00000","1.33350","2045.00427"
"16.10000","1.34207","2057.08936"
"16.20000","1.35053","2068.89551"
"16.30000","1.35870","2078.87842"
"16.40000","1.36686","2090.81299"
"16.50000","1.37493","2102.34180"
"16.60000","1.38349","2112.94507"
"16.70000","1.39186","2124.69482"
"16.80000","1.40033","2135.66040"
"16.90000","1.40889","2146.67676"
"17.00000","1.41716","2159.10425"
"17.10000","1.42532","2169.72949"
"17.20000","1.43329","2179.92871"
"17.30000","1.44165","2190.56909"
"17.40000","1.45022","2201.61206"
"17.50000","1.45848","2213.63281"
"17.60000","1.46685","2224.21191"
"17.70000","1.47552","2235.89209"
"17.80000","1.48368","2246.34351"
"17.90000","1.49154","2256.97119"
"18.00000","1.49981","2267.93652"
"18.10000","1.50868","2280.50586"
"18.20000","1.51694","2292.07861"
"18.30000","1.52531","2301.27417"
"18.40000","1.53388","2313.16479"
"18.50000","1.54184","2323.60986"
"18.60000","1.54990","2335.04614"
"18.70000","1.55827","2334.14453"
"18.80000","1.56714","2345.82690"
"18.90000","1.57551","2356.95215"
"19.00000","1.58367","2368.54663"
"19.10000","1.59193","2377.55176"
"19.20000","1.60030","2388.60107"
"19.30000","1.60846","2398.92871"
"19.40000","1.61673","2409.12695"
"19.50000","1.62530","2420.54126"
"19.60000","1.63376","2431.13159"
"19.70000","1.64203","2441.94409"
"19.80000","1.65019","2451.74756"
"19.90000","1.65836","2462.11377"
"20.00000","1.66662","2472.84644"
"20.10000","1.67509","2483.74438"
"20.20000","1.68366","2493.60962"
"20.30000","1.69212","2504.60400"
"20.40000","1.70049","2515.82983"
"20.50000","1.70865","2525.79443"
"20.60000","1.71662","2535.50488"
"20.70000","1.72488","2546.07227"
"20.80000","1.73365","2554.05713"
"20.90000","1.74222","2565.22461"
"21.00000","1.75048","2575.09546"
"21.10000","1.75865","2584.60107"
"21.20000","1.76671","2595.01758"
"21.30000","1.77508","2604.69385"
"21.40000","1.78344","2615.30981"
"21.50000","1.79191","2625.27637"
"21.60000","1.80038","2636.13916"
"21.70000","1.80884","2645.54541"
"21.80000","1.81711","2655.08618"
"21.90000","1.82507","2665.28003"
"22.00000","1.83323","2674.71606"
"22.10000","1.84180","2684.58765"
"22.20000","1.85007","2694.34888"
"22.30000","1.85853","2704.33643"
"22.40000","1.86730","2714.65454"
"22.50000","1.87557","2724.44385"
"22.60000","1.88333","2734.02808"
"22.70000","1.89149","2743.31982"
"22.80000","1.90016","2753.31299"
"22.90000","1.90883","2763.78003"
"23.00000","1.91709","2773.98608"
"23.10000","1.92526","2782.27344"
"23.20000","1.93383","2793.48975"
"23.30000","1.94189","2802.94531"
"23.40000","1.94995","2811.41602"
"23.50000","1.95862","2821.31982"
"23.60000","1.96729","2832.51001"
"23.70000","1.97545","2841.44141"
"23.80000","1.98362","2850.98096"
"23.90000","1.99198","2860.32202"
"24.00000","2.00025","2869.81836"
"24.10000","2.00831","2877.50708"
"24.20000","2.01698","2887.40845"
"24.30000","2.02565","2897.52686"
"24.40000","2.03381","2906.72632"
"24.50000","2.04198","2916.37305"
"24.60000","2.04994","2924.17285"
"24.70000","2.05831","2933.86841"
"24.80000","2.06667","2942.16748"
"24.90000","2.07524","2951.11230"
"25.00000","2.08391","2960.32178"
"25.10000","2.09217","2969.31738"
"25.20000","2.10034","2975.72510"
"25.30000","2.10830","2983.69043"
"25.40000","2.11636","2990.14722"
"25.50000","2.12493","2997.51416"
"25.60000","2.13380","3005.40747"
"25.70000","2.14237","3013.29199"
"25.80000","2.15053","3022.22021"
"25.90000","2.15850","3029.81885"
"26.00000","2.16666","3037.21753"
"26.10000","2.17513","3045.78394"
"26.20000","2.18349","3053.34106"
"26.30000","2.19196","3061.94727"
"26.40000","2.20022","3069.70093"
"26.50000","2.20889","3077.99756"
"26.60000","2.21706","3068.37305"
"26.70000","2.22512","3065.24683"
"26.80000","2.23349","3069.80688"
"26.90000","2.24185","3075.33301"
